Search_and_address,old_search,old_addr,search,addr,city_state,full,Quantity,Publication,Month,Day,Year,Edition,lon,lat,geoAddress
425_South_WABASH_@425_S_WABASH_AVE@.html,425_South_WABASH_,425_S_WABASH_AVE,425 South WABASH ,425 S WABASH AVE,"Chicago, IL","425 S WABASH AVE, Chicago, IL","1", Cap and Gown,,,"1931", Vol. 36,"-87.625842","41.8763859","425 s wabash ave, chicago, il 60605, usa"
425_South_WABASH_@425_S_WABASH_AVE@.html,425_South_WABASH_,425_S_WABASH_AVE,425 South WABASH ,425 S WABASH AVE,"Chicago, IL","425 S WABASH AVE, Chicago, IL","1", Cap and Gown,,,"1930", Vol. 35,"-87.625842","41.8763859","425 s wabash ave, chicago, il 60605, usa"
4357_South_STATE_@4357_S_STATE_ST@.html,4357_South_STATE_,4357_S_STATE_ST,4357 South STATE ,4357 S STATE ST,"Chicago, IL","4357 S STATE ST, Chicago, IL","1", Cap and Gown,,,"1916", Vol. 21,"-87.6258406","41.8152052","4357 s state st, chicago, il 60609, usa"
4357_South_STATE_@4357_S_STATE_ST@.html,4357_South_STATE_,4357_S_STATE_ST,4357 South STATE ,4357 S STATE ST,"Chicago, IL","4357 S STATE ST, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.6258406","41.8152052","4357 s state st, chicago, il 60609, usa"
725_South_LA_SALLE_@725_S_LA_SALLE_ST@.html,725_South_LA_SALLE_,725_S_LA_SALLE_ST,725 South LA SALLE ,725 S LA SALLE ST,"Chicago, IL","725 S LA SALLE ST, Chicago, IL","1", Cap and Gown,,,"1936", Vol. 40,"-87.631379","41.872669","725 s lasalle st, chicago, il 60605, usa"
18_South_LA_SALLE_@18_S_LA_SALLE_ST@.html,18_South_LA_SALLE_,18_S_LA_SALLE_ST,18 South LA SALLE ,18 S LA SALLE ST,"Chicago, IL","18 S LA SALLE ST, Chicago, IL","1", Cap and Gown,,,"1927", Vol. 32,"-87.6323483","41.8813934","18 s lasalle st, chicago, il 60603, usa"
1832_South_WABASH_@1832_S_WABASH_AVE@.html,1832_South_WABASH_,1832_S_WABASH_AVE,1832 South WABASH ,1832 S WABASH AVE,"Chicago, IL","1832 S WABASH AVE, Chicago, IL","1", Cap and Gown,,,"1925", Vol. 30,"-87.626084","41.856797","1832 s wabash ave, chicago, il 60616, usa"
1832_South_WABASH_@1832_S_WABASH_AVE@.html,1832_South_WABASH_,1832_S_WABASH_AVE,1832 South WABASH ,1832 S WABASH AVE,"Chicago, IL","1832 S WABASH AVE, Chicago, IL","1", Cap and Gown,,,"1926", Vol. 31,"-87.626084","41.856797","1832 s wabash ave, chicago, il 60616, usa"
228_South_WABASH_@228_S_WABASH_AVE@.html,228_South_WABASH_,228_S_WABASH_AVE,228 South WABASH ,228 S WABASH AVE,"Chicago, IL","228 S WABASH AVE, Chicago, IL","1", Cap and Gown,,,"1941", Vol. 45,"-87.6263862","41.8786628","228 s wabash ave, chicago, il 60604, usa"
4209_South_WELLS_@4209_S_WELLS_ST@.html,4209_South_WELLS_,4209_S_WELLS_ST,4209 South WELLS ,4209 S WELLS ST,"Chicago, IL","4209 S WELLS ST, Chicago, IL","1", Cap and Gown,,,"1955", Vol. 48,"-87.6321149","41.8179214","4209 s wells st, chicago, il 60609, usa"
44_South_MORGAN_@44_S_MORGAN_ST@.html,44_South_MORGAN_,44_S_MORGAN_ST,44 South MORGAN ,44 S MORGAN ST,"Chicago, IL","44 S MORGAN ST, Chicago, IL","1", Cap and Gown,,,"1899", Vol. 4,"-87.6521543","41.8807362","44 s morgan st, chicago, il 60607, usa"
417_South_DEARBORN_@417_S_DEARBORN_ST@.html,417_South_DEARBORN_,417_S_DEARBORN_ST,417 South DEARBORN ,417 S DEARBORN ST,"Chicago, IL","417 S DEARBORN ST, Chicago, IL","2", Cap and Gown,,,"1914", Vol. 19,"-87.6289919","41.8763172","417 s dearborn st, chicago, il 60605, usa"
417_South_DEARBORN_@417_S_DEARBORN_ST@.html,417_South_DEARBORN_,417_S_DEARBORN_ST,417 South DEARBORN ,417 S DEARBORN ST,"Chicago, IL","417 S DEARBORN ST, Chicago, IL","1", Cap and Gown,,,"1913", Vol. 18,"-87.6289919","41.8763172","417 s dearborn st, chicago, il 60605, usa"
116_S._MICHIGAN_@116_S_MICHIGAN_AVE@.html,116_S._MICHIGAN_,116_S_MICHIGAN_AVE,116 S. MICHIGAN ,116 S MICHIGAN AVE,"Chicago, IL","116 S MICHIGAN AVE, Chicago, IL","1", Cap and Gown,,,"1929", Vol. 34,"-87.6246678","41.8802552","116 s michigan ave, chicago, il 60603, usa"
836_South_MICHIGAN_@836_S_MICHIGAN_AVE@.html,836_South_MICHIGAN_,836_S_MICHIGAN_AVE,836 South MICHIGAN ,836 S MICHIGAN AVE,"Chicago, IL","836 S MICHIGAN AVE, Chicago, IL","1", Cap and Gown,,,"1930", Vol. 35,"-87.6245593","41.8709009","836 s michigan ave, chicago, il 60605, usa"
836_South_MICHIGAN_@836_S_MICHIGAN_AVE@.html,836_South_MICHIGAN_,836_S_MICHIGAN_AVE,836 South MICHIGAN ,836 S MICHIGAN AVE,"Chicago, IL","836 S MICHIGAN AVE, Chicago, IL","1", Cap and Gown,,,"1931", Vol. 36,"-87.6245593","41.8709009","836 s michigan ave, chicago, il 60605, usa"
836_South_MICHIGAN_@836_S_MICHIGAN_AVE@.html,836_South_MICHIGAN_,836_S_MICHIGAN_AVE,836 South MICHIGAN ,836 S MICHIGAN AVE,"Chicago, IL","836 S MICHIGAN AVE, Chicago, IL","1", Cap and Gown,,,"1924", Vol. 29,"-87.6245593","41.8709009","836 s michigan ave, chicago, il 60605, usa"
326_South_CLARK_@326_S_CLARK_ST@.html,326_South_CLARK_,326_S_CLARK_ST,326 South CLARK ,326 S CLARK ST,"Chicago, IL","326 S CLARK ST, Chicago, IL","1", Cap and Gown,,,"1896", Vol. 2,"-87.6313265","41.8779439","326 s clark st, chicago, il 60605, usa"
231_South_LA_SALLE_@231_S_LA_SALLE_ST@.html,231_South_LA_SALLE_,231_S_LA_SALLE_ST,231 South LA SALLE ,231 S LA SALLE ST,"Chicago, IL","231 S LA SALLE ST, Chicago, IL","1", Cap and Gown,,,"1928", Vol. 33,"-87.6316279","41.8785215","231 s lasalle st, chicago, il 60604, usa"
231_South_LA_SALLE_@231_S_LA_SALLE_ST@.html,231_South_LA_SALLE_,231_S_LA_SALLE_ST,231 South LA SALLE ,231 S LA SALLE ST,"Chicago, IL","231 S LA SALLE ST, Chicago, IL","1", Cap and Gown,,,"1926", Vol. 31,"-87.6316279","41.8785215","231 s lasalle st, chicago, il 60604, usa"
6414_South_FRANCISCO_@6414_S_FRANCISCO_AVE@.html,6414_South_FRANCISCO_,6414_S_FRANCISCO_AVE,6414 South FRANCISCO ,6414 S FRANCISCO AVE,"Chicago, IL","6414 S FRANCISCO AVE, Chicago, IL","1", Cap and Gown,,,"1931", Vol. 36,"-87.6960717","41.7767394","6414 s francisco ave, chicago, il 60629, usa"
255_South_CANAL_@255_S_CANAL_ST@.html,255_South_CANAL_,255_S_CANAL_ST,255 South CANAL ,255 S CANAL ST,"Chicago, IL","255 S CANAL ST, Chicago, IL","1", Cap and Gown,,,"1895", Vol. 1,"-87.6389754","41.8784878","255 s canal st, chicago, il 60606, usa"
33_South_CLARK_@33_S_CLARK_ST@.html,33_South_CLARK_,33_S_CLARK_ST,33 South CLARK ,33 S CLARK ST,"Chicago, IL","33 S CLARK ST, Chicago, IL","1", Cap and Gown,,,"1935", Vol. 39,"-87.6302784","41.8813556","33 s clark st, chicago, il 60603, usa"
500_South_ASHLAND_@500_S_ASHLAND_AVE@.html,500_South_ASHLAND_,500_S_ASHLAND_AVE,500 South ASHLAND ,500 S ASHLAND AVE,"Chicago, IL","500 S ASHLAND AVE, Chicago, IL","1", Cap and Gown,,,"1935", Vol. 39,"-87.667062","41.8745533","500 s ashland ave, chicago, il 60607, usa"
171_South_CLARK_@171_S_CLARK_ST@.html,171_South_CLARK_,171_S_CLARK_ST,171 South CLARK ,171 S CLARK ST,"Chicago, IL","171 S CLARK ST, Chicago, IL","1", Cap and Gown,,,"1901", Vol. 6,"-87.6308093","41.8796701","171 s clark st, chicago, il 60603, usa"
323_South_ASHLAND_@323_S_ASHLAND_AVE@.html,323_South_ASHLAND_,323_S_ASHLAND_AVE,323 South ASHLAND ,323 S ASHLAND AVE,"Chicago, IL","323 S ASHLAND AVE, Chicago, IL","1", Cap and Gown,,,"1913", Vol. 18,"-87.6662621","41.8769619","323 s ashland ave, chicago, il 60607, usa"
6_South_LA_SALLE_@6_S_LA_SALLE_ST@.html,6_South_LA_SALLE_,6_S_LA_SALLE_ST,6 South LA SALLE ,6 S LA SALLE ST,"Chicago, IL","6 S LA SALLE ST, Chicago, IL","1", Cap and Gown,,,"1921", Vol. 26,"-87.6326808","41.881725","6 s lasalle st, chicago, il 60603, usa"
200_South_ASHLAND_@200_S_ASHLAND_AVE@.html,200_South_ASHLAND_,200_S_ASHLAND_AVE,200 South ASHLAND ,200 S ASHLAND AVE,"Chicago, IL","200 S ASHLAND AVE, Chicago, IL","1", Cap and Gown,,,"1913", Vol. 18,"-87.6669267","41.8788035","200 s ashland ave, chicago, il 60607, usa"
506_South_DEARBORN_@506_S_DEARBORN_ST@.html,506_South_DEARBORN_,506_S_DEARBORN_ST,506 South DEARBORN ,506 S DEARBORN ST,"Chicago, IL","506 S DEARBORN ST, Chicago, IL","1", Cap and Gown,,,"1914", Vol. 19,"-87.6294516","41.8753479","506 s dearborn st, chicago, il 60605, usa"
144_South_WABASH_@144_S_WABASH_AVE@.html,144_South_WABASH_,144_S_WABASH_AVE,144 South WABASH ,144 S WABASH AVE,"Chicago, IL","144 S WABASH AVE, Chicago, IL","1", Cap and Gown,,,"1922", Vol. 27,"-87.6263497","41.8796572","144 s wabash ave, chicago, il 60603, usa"
140_South_DEARBORN_@140_S_DEARBORN_ST@.html,140_South_DEARBORN_,140_S_DEARBORN_ST,140 South DEARBORN ,140 S DEARBORN ST,"Chicago, IL","140 S DEARBORN ST, Chicago, IL","2", Cap and Gown,,,"1935", Vol. 39,"-87.6295472","41.8797985","140 s dearborn st, chicago, il 60603, usa"
140_South_DEARBORN_@140_S_DEARBORN_ST@.html,140_South_DEARBORN_,140_S_DEARBORN_ST,140 South DEARBORN ,140 S DEARBORN ST,"Chicago, IL","140 S DEARBORN ST, Chicago, IL","1", Cap and Gown,,,"1931", Vol. 36,"-87.6295472","41.8797985","140 s dearborn st, chicago, il 60603, usa"
140_South_DEARBORN_@140_S_DEARBORN_ST@.html,140_South_DEARBORN_,140_S_DEARBORN_ST,140 South DEARBORN ,140 S DEARBORN ST,"Chicago, IL","140 S DEARBORN ST, Chicago, IL","1", Cap and Gown,,,"1939", Vol. 43,"-87.6295472","41.8797985","140 s dearborn st, chicago, il 60603, usa"
37_South_STATE_@37_S_STATE_ST@.html,37_South_STATE_,37_S_STATE_ST,37 South STATE ,37 S STATE ST,"Chicago, IL","37 S STATE ST, Chicago, IL","1", Cap and Gown,,,"1920", Vol. 25,"-87.6277811","41.8815211","37 s state st, chicago, il 60603, usa"
130_South_WABASH_@130_S_WABASH_AVE@.html,130_South_WABASH_,130_S_WABASH_AVE,130 South WABASH ,130 S WABASH AVE,"Chicago, IL","130 S WABASH AVE, Chicago, IL","1", Cap and Gown,,,"1919", Vol. 24,"-87.6262583","41.8801536","130 s wabash ave, chicago, il 60603, usa"
8_South_DEARBORN_@8_S_DEARBORN_ST@.html,8_South_DEARBORN_,8_S_DEARBORN_ST,8 South DEARBORN ,8 S DEARBORN ST,"Chicago, IL","8 S DEARBORN ST, Chicago, IL","1", Cap and Gown,,,"1956", Vol. 49,"-87.6293849","41.8819172","8 s dearborn st, chicago, il 60603, usa"
531_South_SANGAMON_@531_S_SANGAMON_ST@.html,531_South_SANGAMON_,531_S_SANGAMON_ST,531 South SANGAMON ,531 S SANGAMON ST,"Chicago, IL","531 S SANGAMON ST, Chicago, IL","1", Cap and Gown,,,"1957", Vol. 50,"-87.6504001","41.8762754","531 s sangamon st, chicago, il 60607, usa"
407_South_DEARBORN_@407_S_DEARBORN_ST@.html,407_South_DEARBORN_,407_S_DEARBORN_ST,407 South DEARBORN ,407 S DEARBORN ST,"Chicago, IL","407 S DEARBORN ST, Chicago, IL","1", Cap and Gown,,,"1935", Vol. 39,"-87.6291022","41.876615","407 s dearborn st, chicago, il 60605, usa"
206_South_WABASH_@206_S_WABASH_AVE@.html,206_South_WABASH_,206_S_WABASH_AVE,206 South WABASH ,206 S WABASH AVE,"Chicago, IL","206 S WABASH AVE, Chicago, IL","1", Cap and Gown,,,"1926", Vol. 31,"-87.6264423","41.8794698","206 s wabash ave, chicago, il 60604, usa"
6721_South_CORNELL_@6721_S_CORNELL_AVE@.html,6721_South_CORNELL_,6721_S_CORNELL_AVE,6721 South CORNELL ,6721 S CORNELL AVE,"Chicago, IL","6721 S CORNELL AVE, Chicago, IL","1", Cap and Gown,,,"1955", Vol. 48,"-87.5847437","41.7726503","6721 s cornell ave, chicago, il 60649, usa"
301_South_WABASH_@301_S_WABASH_AVE@.html,301_South_WABASH_,301_S_WABASH_AVE,301 South WABASH ,301 S WABASH AVE,"Chicago, IL","301 S WABASH AVE, Chicago, IL","1", Cap and Gown,,,"1931", Vol. 36,"-87.626091","41.8782435","301 s wabash ave, chicago, il 60604, usa"
209_South_LA_SALLE_@209_S_LA_SALLE_ST@.html,209_South_LA_SALLE_,209_S_LA_SALLE_ST,209 South LA SALLE ,209 S LA SALLE ST,"Chicago, IL","209 S LA SALLE ST, Chicago, IL","1", Cap and Gown,,,"1927", Vol. 32,"-87.6317487","41.8790297","209 s lasalle st, chicago, il 60604, usa"
209_South_LA_SALLE_@209_S_LA_SALLE_ST@.html,209_South_LA_SALLE_,209_S_LA_SALLE_ST,209 South LA SALLE ,209 S LA SALLE ST,"Chicago, IL","209 S LA SALLE ST, Chicago, IL","1", Cap and Gown,,,"1926", Vol. 31,"-87.6317487","41.8790297","209 s lasalle st, chicago, il 60604, usa"
1_South_CLINTON_@1_S_CLINTON_ST@.html,1_South_CLINTON_,1_S_CLINTON_ST,1 South CLINTON ,1 S CLINTON ST,"Chicago, IL","1 S CLINTON ST, Chicago, IL","1", Cap and Gown,,,"1905", Vol. 10,"-87.6411822","41.8818463","1 s clinton st, chicago, il 60661, usa"
128_South_CLINTON_@128_S_CLINTON_ST@.html,128_South_CLINTON_,128_S_CLINTON_ST,128 South CLINTON ,128 S CLINTON ST,"Chicago, IL","128 S CLINTON ST, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.6415648","41.8794605","128 s clinton st, chicago, il 60661, usa"
104_South_MICHIGAN_@104_S_MICHIGAN_AVE@.html,104_South_MICHIGAN_,104_S_MICHIGAN_AVE,104 South MICHIGAN ,104 S MICHIGAN AVE,"Chicago, IL","104 S MICHIGAN AVE, Chicago, IL","1", Cap and Gown,,,"1913", Vol. 18,"-87.6249238","41.8806338","104 s michigan ave, chicago, il 60603, usa"
104_South_MICHIGAN_@104_S_MICHIGAN_AVE@.html,104_South_MICHIGAN_,104_S_MICHIGAN_AVE,104 South MICHIGAN ,104 S MICHIGAN AVE,"Chicago, IL","104 S MICHIGAN AVE, Chicago, IL","1", Cap and Gown,,,"1914", Vol. 19,"-87.6249238","41.8806338","104 s michigan ave, chicago, il 60603, usa"
7938_South_HALSTED_@7938_S_HALSTED_ST@.html,7938_South_HALSTED_,7938_S_HALSTED_ST,7938 South HALSTED ,7938 S HALSTED ST,"Chicago, IL","7938 S HALSTED ST, Chicago, IL","1", Cap and Gown,,,"1919", Vol. 24,"-87.6443717","41.7497168","7938 s halsted st, chicago, il 60620, usa"
5319_South_HYDE_PARK_@5319_S_HYDE_PARK_BLVD@.html,5319_South_HYDE_PARK_,5319_S_HYDE_PARK_BLVD,5319 South HYDE PARK ,5319 S HYDE PARK BLVD,"Chicago, IL","5319 S HYDE PARK BLVD, Chicago, IL","1", Cap and Gown,,,"1965", Vol. 58,"-87.5835641","41.799308","5319 s hyde park blvd, chicago, il 60615, usa"
5319_South_HYDE_PARK_@5319_S_HYDE_PARK_BLVD@.html,5319_South_HYDE_PARK_,5319_S_HYDE_PARK_BLVD,5319 South HYDE PARK ,5319 S HYDE PARK BLVD,"Chicago, IL","5319 S HYDE PARK BLVD, Chicago, IL","1", Cap and Gown,,,"1964", Vol. 57,"-87.5835641","41.799308","5319 s hyde park blvd, chicago, il 60615, usa"
311_South_ASHLAND_@311_S_ASHLAND_AVE@.html,311_South_ASHLAND_,311_S_ASHLAND_AVE,311 South ASHLAND ,311 S ASHLAND AVE,"Chicago, IL","311 S ASHLAND AVE, Chicago, IL","1", Cap and Gown,,,"1913", Vol. 18,"-87.6661722","41.8772738","311 s ashland ave, chicago, il 60607, usa"
25_South_CLINTON_@25_S_CLINTON_ST@.html,25_South_CLINTON_,25_S_CLINTON_ST,25 South CLINTON ,25 S CLINTON ST,"Chicago, IL","25 S CLINTON ST, Chicago, IL","1", Cap and Gown,,,"1909", Vol. 14,"-87.6411604","41.8811521","25 s clinton st, chicago, il 60661, usa"
5801_South_HALSTED_@5801_S_HALSTED_ST@.html,5801_South_HALSTED_,5801_S_HALSTED_ST,5801 South HALSTED ,5801 S HALSTED ST,"Chicago, IL","5801 S HALSTED ST, Chicago, IL","1", Cap and Gown,,,"1935", Vol. 39,"-87.6444702","41.7885715","5801 s halsted st, chicago, il 60621, usa"
220_South_STATE_@220_S_STATE_ST@.html,220_South_STATE_,220_S_STATE_ST,220 South STATE ,220 S STATE ST,"Chicago, IL","220 S STATE ST, Chicago, IL","1", Cap and Gown,,,"1919", Vol. 24,"-87.6281629","41.8789947","220 s state st, chicago, il 60604, usa"
5502_South_HALSTED_@5502_S_HALSTED_ST@.html,5502_South_HALSTED_,5502_S_HALSTED_ST,5502 South HALSTED ,5502 S HALSTED ST,"Chicago, IL","5502 S HALSTED ST, Chicago, IL","1", Cap and Gown,,,"1899", Vol. 4,"-87.6451298","41.7938973","5502 s halsted st, chicago, il 60621, usa"
5502_South_HALSTED_@5502_S_HALSTED_ST@.html,5502_South_HALSTED_,5502_S_HALSTED_ST,5502 South HALSTED ,5502 S HALSTED ST,"Chicago, IL","5502 S HALSTED ST, Chicago, IL","1", Cap and Gown,,,"1900", Vol. 5,"-87.6451298","41.7938973","5502 s halsted st, chicago, il 60621, usa"
131_South_CLINTON_@131_S_CLINTON_ST@.html,131_South_CLINTON_,131_S_CLINTON_ST,131 South CLINTON ,131 S CLINTON ST,"Chicago, IL","131 S CLINTON ST, Chicago, IL","1", Cap and Gown,,,"1896", Vol. 2,"-87.6409137","41.8796103","131 s clinton st, chicago, il 60661, usa"
131_South_CLINTON_@131_S_CLINTON_ST@.html,131_South_CLINTON_,131_S_CLINTON_ST,131 South CLINTON ,131 S CLINTON ST,"Chicago, IL","131 S CLINTON ST, Chicago, IL","1", Cap and Gown,,,"1903", Vol. 8,"-87.6409137","41.8796103","131 s clinton st, chicago, il 60661, usa"
230_South_WABASH_@230_S_WABASH_AVE@.html,230_South_WABASH_,230_S_WABASH_AVE,230 South WABASH ,230 S WABASH AVE,"Chicago, IL","230 S WABASH AVE, Chicago, IL","1", Cap and Gown,,,"1940", Vol. 44,"-87.6263","41.878661","230 s wabash ave, chicago, il 60604, usa"
34_South_CLARK_@34_S_CLARK_ST@.html,34_South_CLARK_,34_S_CLARK_ST,34 South CLARK ,34 S CLARK ST,"Chicago, IL","34 S CLARK ST, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.631097","41.8811476","34 s clark st, chicago, il 60603, usa"
812_South_MORGAN_@812_S_MORGAN_ST@.html,812_South_MORGAN_,812_S_MORGAN_ST,812 South MORGAN ,812 S MORGAN ST,"Chicago, IL","812 S MORGAN ST, Chicago, IL","1", Cap and Gown,,,"1941", Vol. 45,"-87.6514583","41.8714194","812 s morgan st, chicago, il 60607, usa"
38_South_WESTERN_@38_S_WESTERN_AVE@.html,38_South_WESTERN_,38_S_WESTERN_AVE,38 South WESTERN ,38 S WESTERN AVE,"Chicago, IL","38 S WESTERN AVE, Chicago, IL","1", Cap and Gown,,,"1906", Vol. 11,"-87.6864561","41.8802066","38 s western ave, chicago, il 60612, usa"
137_South_LA_SALLE_@137_S_LA_SALLE_ST@.html,137_South_LA_SALLE_,137_S_LA_SALLE_ST,137 South LA SALLE ,137 S LA SALLE ST,"Chicago, IL","137 S LA SALLE ST, Chicago, IL","1", Cap and Gown,,,"1921", Vol. 26,"-87.6323012","41.8797165","137 s lasalle st, chicago, il 60604, usa"
137_South_LA_SALLE_@137_S_LA_SALLE_ST@.html,137_South_LA_SALLE_,137_S_LA_SALLE_ST,137 South LA SALLE ,137 S LA SALLE ST,"Chicago, IL","137 S LA SALLE ST, Chicago, IL","1", Cap and Gown,,,"1920", Vol. 25,"-87.6323012","41.8797165","137 s lasalle st, chicago, il 60604, usa"
137_South_LA_SALLE_@137_S_LA_SALLE_ST@.html,137_South_LA_SALLE_,137_S_LA_SALLE_ST,137 South LA SALLE ,137 S LA SALLE ST,"Chicago, IL","137 S LA SALLE ST, Chicago, IL","1", Cap and Gown,,,"1923", Vol. 28,"-87.6323012","41.8797165","137 s lasalle st, chicago, il 60604, usa"
626_South_DEARBORN_@626_S_DEARBORN_ST@.html,626_South_DEARBORN_,626_S_DEARBORN_ST,626 South DEARBORN ,626 S DEARBORN ST,"Chicago, IL","626 S DEARBORN ST, Chicago, IL","1", Cap and Gown,,,"1916", Vol. 21,"-87.6293952","41.8736855","626 s dearborn st, chicago, il 60605, usa"
626_South_DEARBORN_@626_S_DEARBORN_ST@.html,626_South_DEARBORN_,626_S_DEARBORN_ST,626 South DEARBORN ,626 S DEARBORN ST,"Chicago, IL","626 S DEARBORN ST, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.6293952","41.8736855","626 s dearborn st, chicago, il 60605, usa"
230_South_CLARK_@230_S_CLARK_ST@.html,230_South_CLARK_,230_S_CLARK_ST,230 South CLARK ,230 S CLARK ST,"Chicago, IL","230 S CLARK ST, Chicago, IL","1", Cap and Gown,,,"1935", Vol. 39,"-87.6309382","41.8784279","230 s clark st, chicago, il 60604, usa"
318_South_MICHIGAN_@318_S_MICHIGAN_AVE@.html,318_South_MICHIGAN_,318_S_MICHIGAN_AVE,318 South MICHIGAN ,318 S MICHIGAN AVE,"Chicago, IL","318 S MICHIGAN AVE, Chicago, IL","1", Cap and Gown,,,"1939", Vol. 43,"-87.6248351","41.8773788","318 s michigan ave, chicago, il 60604, usa"
900_South_MICHIGAN_@900_S_MICHIGAN_AVE@.html,900_South_MICHIGAN_,900_S_MICHIGAN_AVE,900 South MICHIGAN ,900 S MICHIGAN AVE,"Chicago, IL","900 S MICHIGAN AVE, Chicago, IL","1", Cap and Gown,,,"1931", Vol. 36,"-87.624878","41.870363","900 s michigan ave, chicago, il 60605, usa"
4900_South_LAKE_SHORE_@4900_S_LAKE_SHORE_DR@.html,4900_South_LAKE_SHORE_,4900_S_LAKE_SHORE_DR,4900 South LAKE SHORE ,4900 S LAKE SHORE DR,"Chicago, IL","4900 S LAKE SHORE DR, Chicago, IL","1", Daily Maroon,August,"6","1982",,"-87.5851113","41.8053979","4900 s lake shore dr, chicago, il 60615, usa"
4900_South_LAKE_SHORE_@4900_S_LAKE_SHORE_DR@.html,4900_South_LAKE_SHORE_,4900_S_LAKE_SHORE_DR,4900 South LAKE SHORE ,4900 S LAKE SHORE DR,"Chicago, IL","4900 S LAKE SHORE DR, Chicago, IL","1", Daily Maroon,July,"9","1982",,"-87.5851113","41.8053979","4900 s lake shore dr, chicago, il 60615, usa"
4900_South_LAKE_SHORE_@4900_S_LAKE_SHORE_DR@.html,4900_South_LAKE_SHORE_,4900_S_LAKE_SHORE_DR,4900 South LAKE SHORE ,4900 S LAKE SHORE DR,"Chicago, IL","4900 S LAKE SHORE DR, Chicago, IL","1", Daily Maroon,July,"16","1982",,"-87.5851113","41.8053979","4900 s lake shore dr, chicago, il 60615, usa"
4900_South_LAKE_SHORE_@4900_S_LAKE_SHORE_DR@.html,4900_South_LAKE_SHORE_,4900_S_LAKE_SHORE_DR,4900 South LAKE SHORE ,4900 S LAKE SHORE DR,"Chicago, IL","4900 S LAKE SHORE DR, Chicago, IL","1", Daily Maroon,October,"27","1981",,"-87.5851113","41.8053979","4900 s lake shore dr, chicago, il 60615, usa"
4900_South_LAKE_SHORE_@4900_S_LAKE_SHORE_DR@.html,4900_South_LAKE_SHORE_,4900_S_LAKE_SHORE_DR,4900 South LAKE SHORE ,4900 S LAKE SHORE DR,"Chicago, IL","4900 S LAKE SHORE DR, Chicago, IL","2", Daily Maroon,June,"6","1980",,"-87.5851113","41.8053979","4900 s lake shore dr, chicago, il 60615, usa"
4900_South_LAKE_SHORE_@4900_S_LAKE_SHORE_DR@.html,4900_South_LAKE_SHORE_,4900_S_LAKE_SHORE_DR,4900 South LAKE SHORE ,4900 S LAKE SHORE DR,"Chicago, IL","4900 S LAKE SHORE DR, Chicago, IL","1", Daily Maroon,May,"29","1981",,"-87.5851113","41.8053979","4900 s lake shore dr, chicago, il 60615, usa"
4900_South_LAKE_SHORE_@4900_S_LAKE_SHORE_DR@.html,4900_South_LAKE_SHORE_,4900_S_LAKE_SHORE_DR,4900 South LAKE SHORE ,4900 S LAKE SHORE DR,"Chicago, IL","4900 S LAKE SHORE DR, Chicago, IL","1", Daily Maroon,April,"27","1982",,"-87.5851113","41.8053979","4900 s lake shore dr, chicago, il 60615, usa"
4900_South_LAKE_SHORE_@4900_S_LAKE_SHORE_DR@.html,4900_South_LAKE_SHORE_,4900_S_LAKE_SHORE_DR,4900 South LAKE SHORE ,4900 S LAKE SHORE DR,"Chicago, IL","4900 S LAKE SHORE DR, Chicago, IL","1", Daily Maroon,January,"15","1985",,"-87.5851113","41.8053979","4900 s lake shore dr, chicago, il 60615, usa"
4900_South_LAKE_SHORE_@4900_S_LAKE_SHORE_DR@.html,4900_South_LAKE_SHORE_,4900_S_LAKE_SHORE_DR,4900 South LAKE SHORE ,4900 S LAKE SHORE DR,"Chicago, IL","4900 S LAKE SHORE DR, Chicago, IL","1", Daily Maroon,May,"19","1981",,"-87.5851113","41.8053979","4900 s lake shore dr, chicago, il 60615, usa"
4900_South_LAKE_SHORE_@4900_S_LAKE_SHORE_DR@.html,4900_South_LAKE_SHORE_,4900_S_LAKE_SHORE_DR,4900 South LAKE SHORE ,4900 S LAKE SHORE DR,"Chicago, IL","4900 S LAKE SHORE DR, Chicago, IL","1", Daily Maroon,September,"27","1985",,"-87.5851113","41.8053979","4900 s lake shore dr, chicago, il 60615, usa"
4900_South_LAKE_SHORE_@4900_S_LAKE_SHORE_DR@.html,4900_South_LAKE_SHORE_,4900_S_LAKE_SHORE_DR,4900 South LAKE SHORE ,4900 S LAKE SHORE DR,"Chicago, IL","4900 S LAKE SHORE DR, Chicago, IL","1", Daily Maroon,October,"11","1985",,"-87.5851113","41.8053979","4900 s lake shore dr, chicago, il 60615, usa"
4900_South_LAKE_SHORE_@4900_S_LAKE_SHORE_DR@.html,4900_South_LAKE_SHORE_,4900_S_LAKE_SHORE_DR,4900 South LAKE SHORE ,4900 S LAKE SHORE DR,"Chicago, IL","4900 S LAKE SHORE DR, Chicago, IL","1", Daily Maroon,April,"20","1982",,"-87.5851113","41.8053979","4900 s lake shore dr, chicago, il 60615, usa"
