search_and_address,old_search,old_addr,page,search,addr,city_state,full,quantity,publication,month,day,year,edition,lon,lat,geoAddress
page_2_@5300_BLACKSTONE_@5300_S_BLACKSTONE_AVE@.html,5300_BLACKSTONE_,5300_S_BLACKSTONE_AVE,"2",5300 BLACKSTONE ,5300 S BLACKSTONE AVE,"Chicago, IL","5300 S BLACKSTONE AVE, Chicago, IL","1", Cap and Gown,,,"1929", Vol. 34,"-87.590829","41.7991979","5300 s blackstone ave, chicago, il 60615, usa"
page_2_@5845_DORCHESTER_@5845_S_DORCHESTER_AVE@.html,5845_DORCHESTER_,5845_S_DORCHESTER_AVE,"2",5845 DORCHESTER ,5845 S DORCHESTER AVE,"Chicago, IL","5845 S DORCHESTER AVE, Chicago, IL","1", Cap and Gown,,,"1916", Vol. 21,"-87.5912155","41.7886548","5845 s dorchester ave, chicago, il 60637, usa"
page_10_@5706_ELLIS_@5706_S_ELLIS_AVE@.html,5706_ELLIS_,5706_S_ELLIS_AVE,"10",5706 ELLIS ,5706 S ELLIS AVE,"Chicago, IL","5706 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1930", Vol. 35,"-87.6017042","41.7911777","5706 s ellis ave, chicago, il 60637, usa"
page_10_@5706_ELLIS_@5706_S_ELLIS_AVE@.html,5706_ELLIS_,5706_S_ELLIS_AVE,"10",5706 ELLIS ,5706 S ELLIS AVE,"Chicago, IL","5706 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1931", Vol. 36,"-87.6017042","41.7911777","5706 s ellis ave, chicago, il 60637, usa"
page_10_@5706_ELLIS_@5706_S_ELLIS_AVE@.html,5706_ELLIS_,5706_S_ELLIS_AVE,"10",5706 ELLIS ,5706 S ELLIS AVE,"Chicago, IL","5706 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1916", Vol. 21,"-87.6017042","41.7911777","5706 s ellis ave, chicago, il 60637, usa"
page_87_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"87",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1919", Vol. 24,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_87_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"87",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1934", Vol. 38,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_87_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"87",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1930", Vol. 35,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_2_@5838_INDIANA_@5838_S_INDIANA_AVE@.html,5838_INDIANA_,5838_S_INDIANA_AVE,"2",5838 INDIANA ,5838 S INDIANA AVE,"Chicago, IL","5838 S INDIANA AVE, Chicago, IL","1", Cap and Gown,,,"1924", Vol. 29,"-87.6210483","41.788071","5838 s indiana ave, chicago, il 60637, usa"
page_5_@5700_HARPER_@5700_S_HARPER_AVE@.html,5700_HARPER_,5700_S_HARPER_AVE,"5",5700 HARPER ,5700 S HARPER AVE,"Chicago, IL","5700 S HARPER AVE, Chicago, IL","1", Cap and Gown,,,"1968", Vol. 61,"-87.5891819","41.7913981","5700 s harper ave, chicago, il 60637, usa"
page_5_@5757_UNIVERSITY_@5757_S_UNIVERSITY_AVE@.html,5757_UNIVERSITY_,5757_S_UNIVERSITY_AVE,"5",5757 UNIVERSITY ,5757 S UNIVERSITY AVE,"Chicago, IL","5757 S UNIVERSITY AVE, Chicago, IL","1", Cap and Gown,,,"1928", Vol. 33,"-87.5973372","41.7899201","5757 s university ave, chicago, il 60637, usa"
page_5_@5757_UNIVERSITY_@5757_S_UNIVERSITY_AVE@.html,5757_UNIVERSITY_,5757_S_UNIVERSITY_AVE,"5",5757 UNIVERSITY ,5757 S UNIVERSITY AVE,"Chicago, IL","5757 S UNIVERSITY AVE, Chicago, IL","1", Cap and Gown,,,"1924", Vol. 29,"-87.5973372","41.7899201","5757 s university ave, chicago, il 60637, usa"
page_6_@5758_ELLIS_@5758_S_ELLIS_AVE@.html,5758_ELLIS_,5758_S_ELLIS_AVE,"6",5758 ELLIS ,5758 S ELLIS AVE,"Chicago, IL","5758 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1917", Vol. 22,"-87.6015324","41.7897561","5758 s ellis ave, chicago, il 60615, usa"
page_34_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"34",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1932", Vol. 37,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_2_@5836_DREXEL_@5836_S_DREXEL_AVE@.html,5836_DREXEL_,5836_S_DREXEL_AVE,"2",5836 DREXEL ,5836 S DREXEL AVE,"Chicago, IL","5836 S DREXEL AVE, Chicago, IL","1", Cap and Gown,,,"1896", Vol. 2,"-87.6036965","41.7895463","5836 s drexel ave, chicago, il 60637, usa"
page_7_@5706_UNIVERSITY_@5706_S_UNIVERSITY_AVE@.html,5706_UNIVERSITY_,5706_S_UNIVERSITY_AVE,"7",5706 UNIVERSITY ,5706 S UNIVERSITY AVE,"Chicago, IL","5706 S UNIVERSITY AVE, Chicago, IL","1", Cap and Gown,,,"1922", Vol. 27,"-87.5982161","41.7911238","5706 s university ave, chicago, il 60637, usa"
page_77_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"77",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1963", Vol. 56,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_11_@5540_WOODLAWN_@5540_S_WOODLAWN_AVE@.html,5540_WOODLAWN_,5540_S_WOODLAWN_AVE,"11",5540 WOODLAWN ,5540 S WOODLAWN AVE,"Chicago, IL","5540 S WOODLAWN AVE, Chicago, IL","1", Cap and Gown,,,"1956", Vol. 49,"-87.5969483","41.7940177","5540 s woodlawn ave, chicago, il 60637, usa"
page_11_@5540_WOODLAWN_@5540_S_WOODLAWN_AVE@.html,5540_WOODLAWN_,5540_S_WOODLAWN_AVE,"11",5540 WOODLAWN ,5540 S WOODLAWN AVE,"Chicago, IL","5540 S WOODLAWN AVE, Chicago, IL","1", Cap and Gown,,,"1923", Vol. 28,"-87.5969483","41.7940177","5540 s woodlawn ave, chicago, il 60637, usa"
page_51_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"51",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1961", Vol. 54,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_2_@5749_WOODLAWN_@5749_S_WOODLAWN_AVE@.html,5749_WOODLAWN_,5749_S_WOODLAWN_AVE,"2",5749 WOODLAWN ,5749 S WOODLAWN AVE,"Chicago, IL","5749 S WOODLAWN AVE, Chicago, IL","1", Cap and Gown,,,"1954", Vol. 47,"-87.5959822","41.7898403","5749 s woodlawn ave, chicago, il 60637, usa"
page_3_@6219_COTTAGE_GROVE_@6219_S_COTTAGE_GROVE_AVE@.html,6219_COTTAGE_GROVE_,6219_S_COTTAGE_GROVE_AVE,"3",6219 COTTAGE GROVE ,6219 S COTTAGE GROVE AVE,"Chicago, IL","6219 S COTTAGE GROVE AVE, Chicago, IL","1", Cap and Gown,,,"1910", Vol. 15,"-87.6055482","41.7816288","6219 s cottage grove ave, chicago, il 60637, usa"
page_2_@6125_KENWOOD_@6125_S_KENWOOD_AVE@.html,6125_KENWOOD_,6125_S_KENWOOD_AVE,"2",6125 KENWOOD ,6125 S KENWOOD AVE,"Chicago, IL","6125 S KENWOOD AVE, Chicago, IL","1", Cap and Gown,,,"1953", Vol. 46,"-87.592791","41.7834647","6125 s kenwood ave, chicago, il 60637, usa"
page_2_@6125_KENWOOD_@6125_S_KENWOOD_AVE@.html,6125_KENWOOD_,6125_S_KENWOOD_AVE,"2",6125 KENWOOD ,6125 S KENWOOD AVE,"Chicago, IL","6125 S KENWOOD AVE, Chicago, IL","1", Cap and Gown,,,"1954", Vol. 47,"-87.592791","41.7834647","6125 s kenwood ave, chicago, il 60637, usa"
page_2_@7214_YATES_@7214_S_YATES_BLVD@.html,7214_YATES_,7214_S_YATES_BLVD,"2",7214 YATES ,7214 S YATES BLVD,"Chicago, IL","7214 S YATES BLVD, Chicago, IL","1", Cap and Gown,,,"1924", Vol. 29,"-87.566809","41.763869","7214 s yates blvd, chicago, il 60649, usa"
page_3_@5429_WOODLAWN_@5429_S_WOODLAWN_AVE@.html,5429_WOODLAWN_,5429_S_WOODLAWN_AVE,"3",5429 WOODLAWN ,5429 S WOODLAWN AVE,"Chicago, IL","5429 S WOODLAWN AVE, Chicago, IL","1", Cap and Gown,,,"1912", Vol. 17,"-87.5963557","41.7971505","5429 s woodlawn ave, chicago, il 60615, usa"
page_3_@5744_KIMBARK_@5744_S_KIMBARK_AVE@.html,5744_KIMBARK_,5744_S_KIMBARK_AVE,"3",5744 KIMBARK ,5744 S KIMBARK AVE,"Chicago, IL","5744 S KIMBARK AVE, Chicago, IL","1", Cap and Gown,,,"1924", Vol. 29,"-87.5951973","41.7901396","5744 s kimbark ave, chicago, il 60637, usa"
page_84_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"84",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1953", Vol. 46,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_88_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"88",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1925", Vol. 30,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_88_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"88",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1921", Vol. 26,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_88_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"88",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1931", Vol. 36,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_88_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"88",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1941", Vol. 45,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_88_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"88",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1922", Vol. 27,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_88_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"88",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1940", Vol. 44,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_88_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"88",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1920", Vol. 25,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_88_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"88",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1938", Vol. 42,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_88_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"88",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1927", Vol. 32,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_88_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"88",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1936", Vol. 40,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_88_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"88",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1939", Vol. 43,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_88_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"88",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1929", Vol. 34,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_88_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"88",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1923", Vol. 28,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_88_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"88",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1924", Vol. 29,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_2_@5635_UNIVERSITY_@5635_S_UNIVERSITY_AVE@.html,5635_UNIVERSITY_,5635_S_UNIVERSITY_AVE,"2",5635 UNIVERSITY ,5635 S UNIVERSITY AVE,"Chicago, IL","5635 S UNIVERSITY AVE, Chicago, IL","1", Cap and Gown,,,"1922", Vol. 27,"-87.59771","41.7921743","5635 s university ave, chicago, il 60637, usa"
page_2_@5635_UNIVERSITY_@5635_S_UNIVERSITY_AVE@.html,5635_UNIVERSITY_,5635_S_UNIVERSITY_AVE,"2",5635 UNIVERSITY ,5635 S UNIVERSITY AVE,"Chicago, IL","5635 S UNIVERSITY AVE, Chicago, IL","1", Cap and Gown,,,"1923", Vol. 28,"-87.59771","41.7921743","5635 s university ave, chicago, il 60637, usa"
page_2_@5000_EAST_END_@5000_S_EAST_END_AVE@.html,5000_EAST_END_,5000_S_EAST_END_AVE,"2",5000 EAST END ,5000 S EAST END AVE,"Chicago, IL","5000 S EAST END AVE, Chicago, IL","1", Cap and Gown,,,"1954", Vol. 47,"-87.5857711","41.8042397","5000 s east end ave, chicago, il 60615, usa"
page_81_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"81",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1955", Vol. 48,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_81_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"81",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1962", Vol. 55,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_9_@5747_UNIVERSITY_@5747_S_UNIVERSITY_AVE@.html,5747_UNIVERSITY_,5747_S_UNIVERSITY_AVE,"9",5747 UNIVERSITY ,5747 S UNIVERSITY AVE,"Chicago, IL","5747 S UNIVERSITY AVE, Chicago, IL","1", Cap and Gown,,,"1923", Vol. 28,"-87.5977117","41.7901006","5747 s university ave, chicago, il 60637, usa"
page_6_@5748_BLACKSTONE_@5748_S_BLACKSTONE_AVE@.html,5748_BLACKSTONE_,5748_S_BLACKSTONE_AVE,"6",5748 BLACKSTONE ,5748 S BLACKSTONE AVE,"Chicago, IL","5748 S BLACKSTONE AVE, Chicago, IL","1", Cap and Gown,,,"1935", Vol. 39,"-87.5905458","41.7901022","5748 s blackstone ave, chicago, il 60637, usa"
page_6_@5748_BLACKSTONE_@5748_S_BLACKSTONE_AVE@.html,5748_BLACKSTONE_,5748_S_BLACKSTONE_AVE,"6",5748 BLACKSTONE ,5748 S BLACKSTONE AVE,"Chicago, IL","5748 S BLACKSTONE AVE, Chicago, IL","1", Cap and Gown,,,"1932", Vol. 37,"-87.5905458","41.7901022","5748 s blackstone ave, chicago, il 60637, usa"
page_6_@5748_BLACKSTONE_@5748_S_BLACKSTONE_AVE@.html,5748_BLACKSTONE_,5748_S_BLACKSTONE_AVE,"6",5748 BLACKSTONE ,5748 S BLACKSTONE AVE,"Chicago, IL","5748 S BLACKSTONE AVE, Chicago, IL","1", Cap and Gown,,,"1936", Vol. 40,"-87.5905458","41.7901022","5748 s blackstone ave, chicago, il 60637, usa"
page_3_@5615_UNIVERSITY_@5615_S_UNIVERSITY_AVE@.html,5615_UNIVERSITY_,5615_S_UNIVERSITY_AVE,"3",5615 UNIVERSITY ,5615 S UNIVERSITY AVE,"Chicago, IL","5615 S UNIVERSITY AVE, Chicago, IL","1", Cap and Gown,,,"1954", Vol. 47,"-87.5977591","41.7927253","5615 s university ave, chicago, il 60637, usa"
page_6_@5555_WOODLAWN_@5555_S_WOODLAWN_AVE@.html,5555_WOODLAWN_,5555_S_WOODLAWN_AVE,"6",5555 WOODLAWN ,5555 S WOODLAWN AVE,"Chicago, IL","5555 S WOODLAWN AVE, Chicago, IL","1", Cap and Gown,,,"1913", Vol. 18,"-87.596013","41.7935316","alumni house, 5555 s woodlawn ave, chicago, il 60637, usa"
page_16_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"16",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1967", Vol. 60,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_86_@5802_ELLIS_@5802_S_ELLIS_AVE@.html,5802_ELLIS_,5802_S_ELLIS_AVE,"86",5802 ELLIS ,5802 S ELLIS AVE,"Chicago, IL","5802 S ELLIS AVE, Chicago, IL","1", Cap and Gown,,,"1928", Vol. 33,"-87.6012544","41.7894269","5802 s ellis ave, chicago, il 60637, usa"
page_2_@6031_KIMBARK_@6031_S_KIMBARK_AVE@.html,6031_KIMBARK_,6031_S_KIMBARK_AVE,"2",6031 KIMBARK ,6031 S KIMBARK AVE,"Chicago, IL","6031 S KIMBARK AVE, Chicago, IL","1", Cap and Gown,,,"1924", Vol. 29,"-87.5938735","41.7856895","6031 s kimbark ave, chicago, il 60637, usa"
page_2_@6031_KIMBARK_@6031_S_KIMBARK_AVE@.html,6031_KIMBARK_,6031_S_KIMBARK_AVE,"2",6031 KIMBARK ,6031 S KIMBARK AVE,"Chicago, IL","6031 S KIMBARK AVE, Chicago, IL","1", Cap and Gown,,,"1925", Vol. 30,"-87.5938735","41.7856895","6031 s kimbark ave, chicago, il 60637, usa"
page_2_@6031_KIMBARK_@6031_S_KIMBARK_AVE@.html,6031_KIMBARK_,6031_S_KIMBARK_AVE,"2",6031 KIMBARK ,6031 S KIMBARK AVE,"Chicago, IL","6031 S KIMBARK AVE, Chicago, IL","1", Cap and Gown,,,"1926", Vol. 31,"-87.5938735","41.7856895","6031 s kimbark ave, chicago, il 60637, usa"
page_18_@5705_COTTAGE_GROVE_@5705_S_COTTAGE_GROVE_AVE@.html,5705_COTTAGE_GROVE_,5705_S_COTTAGE_GROVE_AVE,"18",5705 COTTAGE GROVE ,5705 S COTTAGE GROVE AVE,"Chicago, IL","5705 S COTTAGE GROVE AVE, Chicago, IL","1", Cap and Gown,,,"1905", Vol. 10,"-87.6061593","41.791075","5705 s cottage grove ave, chicago, il 60637, usa"
page_18_@5705_COTTAGE_GROVE_@5705_S_COTTAGE_GROVE_AVE@.html,5705_COTTAGE_GROVE_,5705_S_COTTAGE_GROVE_AVE,"18",5705 COTTAGE GROVE ,5705 S COTTAGE GROVE AVE,"Chicago, IL","5705 S COTTAGE GROVE AVE, Chicago, IL","1", Cap and Gown,,,"1907", Vol. 12,"-87.6061593","41.791075","5705 s cottage grove ave, chicago, il 60637, usa"
page_18_@5705_COTTAGE_GROVE_@5705_S_COTTAGE_GROVE_AVE@.html,5705_COTTAGE_GROVE_,5705_S_COTTAGE_GROVE_AVE,"18",5705 COTTAGE GROVE ,5705 S COTTAGE GROVE AVE,"Chicago, IL","5705 S COTTAGE GROVE AVE, Chicago, IL","1", Cap and Gown,,,"1904", Vol. 9,"-87.6061593","41.791075","5705 s cottage grove ave, chicago, il 60637, usa"
page_18_@5705_COTTAGE_GROVE_@5705_S_COTTAGE_GROVE_AVE@.html,5705_COTTAGE_GROVE_,5705_S_COTTAGE_GROVE_AVE,"18",5705 COTTAGE GROVE ,5705 S COTTAGE GROVE AVE,"Chicago, IL","5705 S COTTAGE GROVE AVE, Chicago, IL","1", Cap and Gown,,,"1903", Vol. 8,"-87.6061593","41.791075","5705 s cottage grove ave, chicago, il 60637, usa"
page_18_@5705_COTTAGE_GROVE_@5705_S_COTTAGE_GROVE_AVE@.html,5705_COTTAGE_GROVE_,5705_S_COTTAGE_GROVE_AVE,"18",5705 COTTAGE GROVE ,5705 S COTTAGE GROVE AVE,"Chicago, IL","5705 S COTTAGE GROVE AVE, Chicago, IL","1", Cap and Gown,,,"1906", Vol. 11,"-87.6061593","41.791075","5705 s cottage grove ave, chicago, il 60637, usa"
page_18_@5705_COTTAGE_GROVE_@5705_S_COTTAGE_GROVE_AVE@.html,5705_COTTAGE_GROVE_,5705_S_COTTAGE_GROVE_AVE,"18",5705 COTTAGE GROVE ,5705 S COTTAGE GROVE AVE,"Chicago, IL","5705 S COTTAGE GROVE AVE, Chicago, IL","1", Cap and Gown,,,"1909", Vol. 14,"-87.6061593","41.791075","5705 s cottage grove ave, chicago, il 60637, usa"
page_18_@5705_COTTAGE_GROVE_@5705_S_COTTAGE_GROVE_AVE@.html,5705_COTTAGE_GROVE_,5705_S_COTTAGE_GROVE_AVE,"18",5705 COTTAGE GROVE ,5705 S COTTAGE GROVE AVE,"Chicago, IL","5705 S COTTAGE GROVE AVE, Chicago, IL","1", Cap and Gown,,,"1908", Vol. 13,"-87.6061593","41.791075","5705 s cottage grove ave, chicago, il 60637, usa"
page_2_@6233_COTTAGE_GROVE_@6233_S_COTTAGE_GROVE_AVE@.html,6233_COTTAGE_GROVE_,6233_S_COTTAGE_GROVE_AVE,"2",6233 COTTAGE GROVE ,6233 S COTTAGE GROVE AVE,"Chicago, IL","6233 S COTTAGE GROVE AVE, Chicago, IL","1", Cap and Gown,,,"1917", Vol. 22,"-87.6055376","41.781236","6233 s cottage grove ave, chicago, il 60637, usa"
page_4_@6240_KIMBARK_@6240_S_KIMBARK_AVE@.html,6240_KIMBARK_,6240_S_KIMBARK_AVE,"4",6240 KIMBARK ,6240 S KIMBARK AVE,"Chicago, IL","6240 S KIMBARK AVE, Chicago, IL","1", Cap and Gown,,,"1914", Vol. 19,"-87.595115","41.781123","6240 s kimbark ave, chicago, il 60637, usa"
page_3_@5725_KENWOOD_@5725_S_KENWOOD_AVE@.html,5725_KENWOOD_,5725_S_KENWOOD_AVE,"3",5725 KENWOOD ,5725 S KENWOOD AVE,"Chicago, IL","5725 S KENWOOD AVE, Chicago, IL","1", Cap and Gown,,,"1922", Vol. 27,"-87.592921","41.7907136","5725 s kenwood ave, chicago, il 60637, usa"
page_2_@5202_WOODLAWN_@5202_S_WOODLAWN_AVE@.html,5202_WOODLAWN_,5202_S_WOODLAWN_AVE,"2",5202 WOODLAWN ,5202 S WOODLAWN AVE,"Chicago, IL","5202 S WOODLAWN AVE, Chicago, IL","1", Cap and Gown,,,"1924", Vol. 29,"-87.5970203","41.8007028","5202 s woodlawn ave, chicago, il 60615, usa"
page_2_@5706_UNIVERSITY_@5706_S_UNIVERSITY_AVE@.html,5706_UNIVERSITY_,5706_S_UNIVERSITY_AVE,"2",5706 UNIVERSITY ,5706 S UNIVERSITY AVE,"Chicago, IL","5706 S UNIVERSITY AVE, Chicago, IL","1", Cap and Gown,,,"1962", Vol. 55,"-87.5982161","41.7911238","5706 s university ave, chicago, il 60637, usa"
page_6_@5757_UNIVERSITY_@5757_S_UNIVERSITY_AVE@.html,5757_UNIVERSITY_,5757_S_UNIVERSITY_AVE,"6",5757 UNIVERSITY ,5757 S UNIVERSITY AVE,"Chicago, IL","5757 S UNIVERSITY AVE, Chicago, IL","1", Cap and Gown,,,"1931", Vol. 36,"-87.5973372","41.7899201","5757 s university ave, chicago, il 60637, usa"
page_6_@5757_UNIVERSITY_@5757_S_UNIVERSITY_AVE@.html,5757_UNIVERSITY_,5757_S_UNIVERSITY_AVE,"6",5757 UNIVERSITY ,5757 S UNIVERSITY AVE,"Chicago, IL","5757 S UNIVERSITY AVE, Chicago, IL","1", Cap and Gown,,,"1917", Vol. 22,"-87.5973372","41.7899201","5757 s university ave, chicago, il 60637, usa"
page_2_@5821_KIMBARK_@5821_S_KIMBARK_AVE@.html,5821_KIMBARK_,5821_S_KIMBARK_AVE,"2",5821 KIMBARK ,5821 S KIMBARK AVE,"Chicago, IL","5821 S KIMBARK AVE, Chicago, IL","1", Cap and Gown,,,"1964", Vol. 57,"-87.5947211","41.7893127","5821 s kimbark ave, chicago, il 60637, usa"
page_2_@5821_KIMBARK_@5821_S_KIMBARK_AVE@.html,5821_KIMBARK_,5821_S_KIMBARK_AVE,"2",5821 KIMBARK ,5821 S KIMBARK AVE,"Chicago, IL","5821 S KIMBARK AVE, Chicago, IL","1", Cap and Gown,,,"1966", Vol. 59,"-87.5947211","41.7893127","5821 s kimbark ave, chicago, il 60637, usa"
page_3_@5600_DORCHESTER_@5600_S_DORCHESTER_AVE@.html,5600_DORCHESTER_,5600_S_DORCHESTER_AVE,"3",5600 DORCHESTER ,5600 S DORCHESTER AVE,"Chicago, IL","5600 S DORCHESTER AVE, Chicago, IL","1", Cap and Gown,,,"1924", Vol. 29,"-87.5919814","41.7931932","5600 s dorchester ave, chicago, il 60637, usa"
