Search_and_address,old_search,old_addr,search,addr,city_state,full,Quantity,Publication,Month,Day,Year,Edition,lon,lat,geoAddress
5734_South_UNIVERSITY_@5734_S_UNIVERSITY_AVE@.html,5734_South_UNIVERSITY_,5734_S_UNIVERSITY_AVE,5734 South UNIVERSITY ,5734 S UNIVERSITY AVE,"Chicago, IL","5734 S UNIVERSITY AVE, Chicago, IL","1", Daily Maroon,May,"3","1977",,"-87.5982809","41.7902718","5734 s university ave, chicago, il 60637, usa"
5640_South_UNIVERSITY_@5640_S_UNIVERSITY_AVE@.html,5640_South_UNIVERSITY_,5640_S_UNIVERSITY_AVE,5640 South UNIVERSITY ,5640 S UNIVERSITY AVE,"Chicago, IL","5640 S UNIVERSITY AVE, Chicago, IL","1", Daily Maroon,October,"1","1974",,"-87.5983645","41.7919788","5640 s university ave, chicago, il 60637, usa"
5640_South_UNIVERSITY_@5640_S_UNIVERSITY_AVE@.html,5640_South_UNIVERSITY_,5640_S_UNIVERSITY_AVE,5640 South UNIVERSITY ,5640 S UNIVERSITY AVE,"Chicago, IL","5640 S UNIVERSITY AVE, Chicago, IL","1", Daily Maroon,October,"22","1974",,"-87.5983645","41.7919788","5640 s university ave, chicago, il 60637, usa"
5640_South_UNIVERSITY_@5640_S_UNIVERSITY_AVE@.html,5640_South_UNIVERSITY_,5640_S_UNIVERSITY_AVE,5640 South UNIVERSITY ,5640 S UNIVERSITY AVE,"Chicago, IL","5640 S UNIVERSITY AVE, Chicago, IL","1", Daily Maroon,January,"30","1976",,"-87.5983645","41.7919788","5640 s university ave, chicago, il 60637, usa"
5751_S._WOODLAWN_@5751_S_WOODLAWN_AVE@.html,5751_S._WOODLAWN_,5751_S_WOODLAWN_AVE,5751 S. WOODLAWN ,5751 S WOODLAWN AVE,"Chicago, IL","5751 S WOODLAWN AVE, Chicago, IL","1", Daily Maroon,February,"3","1978",,"-87.5960587","41.7901453","mcgiffert house, 5751 s woodlawn ave, chicago, il 60637, usa"
5384_South_SHORE_@5384_S_SHORE_DR@.html,5384_South_SHORE_,5384_S_SHORE_DR,5384 South SHORE ,5384 S SHORE DR,"Chicago, IL","5384 S SHORE DR, Chicago, IL","1", Daily Maroon,January,"21","1977",,"-87.5808967","41.7964234","5384 s shore dr, chicago, il 60615, usa"
5384_South_SHORE_@5384_S_SHORE_DR@.html,5384_South_SHORE_,5384_S_SHORE_DR,5384 South SHORE ,5384 S SHORE DR,"Chicago, IL","5384 S SHORE DR, Chicago, IL","1", Daily Maroon,January,"14","1977",,"-87.5808967","41.7964234","5384 s shore dr, chicago, il 60615, usa"
5384_South_SHORE_@5384_S_SHORE_DR@.html,5384_South_SHORE_,5384_S_SHORE_DR,5384 South SHORE ,5384 S SHORE DR,"Chicago, IL","5384 S SHORE DR, Chicago, IL","1", Daily Maroon,March,"4","1977",,"-87.5808967","41.7964234","5384 s shore dr, chicago, il 60615, usa"
11313_South_COTTAGE_GROVE_@11313_S_COTTAGE_GROVE_AVE@.html,11313_South_COTTAGE_GROVE_,11313_S_COTTAGE_GROVE_AVE,11313 South COTTAGE GROVE ,11313 S COTTAGE GROVE AVE,"Chicago, IL","11313 S COTTAGE GROVE AVE, Chicago, IL","1", Daily Maroon,May,"4","1984",,"-87.6104418","41.6886949","11313 s cottage grove ave, chicago, il 60628, usa"
5426_S._INGLESIDE_@5426_S_INGLESIDE_AVE@.html,5426_S._INGLESIDE_,5426_S_INGLESIDE_AVE,5426 S. INGLESIDE ,5426 S INGLESIDE AVE,"Chicago, IL","5426 S INGLESIDE AVE, Chicago, IL","1", Daily Maroon,March,"3","1970",,"-87.6031248","41.7970781","5426 s ingleside ave, chicago, il 60615, usa"
5631_S._KENWOOD_@5631_S_KENWOOD_AVE@.html,5631_S._KENWOOD_,5631_S_KENWOOD_AVE,5631 S. KENWOOD ,5631 S KENWOOD AVE,"Chicago, IL","5631 S KENWOOD AVE, Chicago, IL","1", Daily Maroon,November,"18","1983",,"-87.592973","41.7922935","5631 s kenwood ave, chicago, il 60637, usa"
5631_S._KENWOOD_@5631_S_KENWOOD_AVE@.html,5631_S._KENWOOD_,5631_S_KENWOOD_AVE,5631 S. KENWOOD ,5631 S KENWOOD AVE,"Chicago, IL","5631 S KENWOOD AVE, Chicago, IL","1", Daily Maroon,November,"22","1983",,"-87.592973","41.7922935","5631 s kenwood ave, chicago, il 60637, usa"
5475_S._ELLIS_@5475_S_ELLIS_AVE@.html,5475_S._ELLIS_,5475_S_ELLIS_AVE,5475 S. ELLIS ,5475 S ELLIS AVE,"Chicago, IL","5475 S ELLIS AVE, Chicago, IL","1", Daily Maroon,April,"20","1956",,"-87.6008944","41.7957742","5475 s ellis ave, chicago, il 60615, usa"
6103_South_WOODLAWN_@6103_S_WOODLAWN_AVE@.html,6103_South_WOODLAWN_,6103_S_WOODLAWN_AVE,6103 South WOODLAWN ,6103 S WOODLAWN AVE,"Chicago, IL","6103 S WOODLAWN AVE, Chicago, IL","1", Daily Maroon,April,"6","1982",,"-87.5958696","41.783951","6103 s woodlawn ave, chicago, il 60637, usa"
6103_South_WOODLAWN_@6103_S_WOODLAWN_AVE@.html,6103_South_WOODLAWN_,6103_S_WOODLAWN_AVE,6103 South WOODLAWN ,6103 S WOODLAWN AVE,"Chicago, IL","6103 S WOODLAWN AVE, Chicago, IL","1", Daily Maroon,April,"9","1982",,"-87.5958696","41.783951","6103 s woodlawn ave, chicago, il 60637, usa"
4736_South_KENWOOD_@4736_S_KENWOOD_AVE@.html,4736_South_KENWOOD_,4736_S_KENWOOD_AVE,4736 South KENWOOD ,4736 S KENWOOD AVE,"Chicago, IL","4736 S KENWOOD AVE, Chicago, IL","1", Daily Maroon,May,"4","1984",,"-87.5940754","41.8085958","4736 s kenwood ave, chicago, il 60615, usa"
3811_South_ELLIS_@3811_S_ELLIS_AVE@.html,3811_South_ELLIS_,3811_S_ELLIS_AVE,3811 South ELLIS ,3811 S ELLIS AVE,"Chicago, IL","3811 S ELLIS AVE, Chicago, IL","1", Daily Maroon,March,"3","1978",,"-87.6059787","41.8262061","3811 s ellis ave, chicago, il 60653, usa"
6140_S._DREXEL_@6140_S_DREXEL_AVE@.html,6140_S._DREXEL_,6140_S_DREXEL_AVE,6140 S. DREXEL ,6140 S DREXEL AVE,"Chicago, IL","6140 S DREXEL AVE, Chicago, IL","1", Daily Maroon,March,"9","1973",,"-87.6048892","41.7828125","6140 s drexel ave, chicago, il 60637, usa"
2358_South_WENTWORTH_@2358_S_WENTWORTH_AVE@.html,2358_South_WENTWORTH_,2358_S_WENTWORTH_AVE,2358 South WENTWORTH ,2358 S WENTWORTH AVE,"Chicago, IL","2358 S WENTWORTH AVE, Chicago, IL","1", Daily Maroon,October,"23","1981",,"-87.632239","41.849311","2358 s wentworth ave, chicago, il 60616, usa"
5206_S._HARPER_@5206_S_HARPER_AVE@.html,5206_S._HARPER_,5206_S_HARPER_AVE,5206 S. HARPER ,5206 S HARPER AVE,"Chicago, IL","5206 S HARPER AVE, Chicago, IL","1", Daily Maroon,September,"26","1986",,"-87.5892572","41.8007464","5206 s harper ave, chicago, il 60615, usa"
4852_South_KENWOOD_@4852_S_KENWOOD_AVE@.html,4852_South_KENWOOD_,4852_S_KENWOOD_AVE,4852 South KENWOOD ,4852 S KENWOOD AVE,"Chicago, IL","4852 S KENWOOD AVE, Chicago, IL","1", Daily Maroon,February,"21","1978",,"-87.5939294","41.8063393","4852 s kenwood ave, chicago, il 60615, usa"
6060_S._DREXEL_@6060_S_DREXEL_AVE@.html,6060_S._DREXEL_,6060_S_DREXEL_AVE,6060 S. DREXEL ,6060 S DREXEL AVE,"Chicago, IL","6060 S DREXEL AVE, Chicago, IL","1", Daily Maroon,May,"18","1973",,"-87.6047492","41.7845748","6060 s drexel ave, chicago, il 60637, usa"
6060_S._DREXEL_@6060_S_DREXEL_AVE@.html,6060_S._DREXEL_,6060_S_DREXEL_AVE,6060 S. DREXEL ,6060 S DREXEL AVE,"Chicago, IL","6060 S DREXEL AVE, Chicago, IL","1", Daily Maroon,May,"22","1973",,"-87.6047492","41.7845748","6060 s drexel ave, chicago, il 60637, usa"
5472_S._ELLIS_@5472_S_ELLIS_AVE@.html,5472_S._ELLIS_,5472_S_ELLIS_AVE,5472 S. ELLIS ,5472 S ELLIS AVE,"Chicago, IL","5472 S ELLIS AVE, Chicago, IL","1", Daily Maroon,January,"31","1967",,"-87.6015015","41.7958495","5472 s ellis ave, chicago, il 60615, usa"
5849_S._BLACKSTONE_@5849_S_BLACKSTONE_AVE@.html,5849_S._BLACKSTONE_,5849_S_BLACKSTONE_AVE,5849 S. BLACKSTONE ,5849 S BLACKSTONE AVE,"Chicago, IL","5849 S BLACKSTONE AVE, Chicago, IL","1", Daily Maroon,July,"2","1981",,"-87.5897781","41.7883254","5849 s blackstone ave, chicago, il 60637, usa"
5849_S._BLACKSTONE_@5849_S_BLACKSTONE_AVE@.html,5849_S._BLACKSTONE_,5849_S_BLACKSTONE_AVE,5849 S. BLACKSTONE ,5849 S BLACKSTONE AVE,"Chicago, IL","5849 S BLACKSTONE AVE, Chicago, IL","1", Daily Maroon,June,"29","1984",,"-87.5897781","41.7883254","5849 s blackstone ave, chicago, il 60637, usa"
8225_S._COTTAGE_GROVE_@8225_S_COTTAGE_GROVE_AVE@.html,8225_S._COTTAGE_GROVE_,8225_S_COTTAGE_GROVE_AVE,8225 S. COTTAGE GROVE ,8225 S COTTAGE GROVE AVE,"Chicago, IL","8225 S COTTAGE GROVE AVE, Chicago, IL","1", Daily Maroon,February,"6","1970",,"-87.6046747","41.7448613","8225 s cottage grove ave, chicago, il 60619, usa"
5700_South_UNIVERSITY_@5700_S_UNIVERSITY_AVE@.html,5700_South_UNIVERSITY_,5700_S_UNIVERSITY_AVE,5700 South UNIVERSITY ,5700 S UNIVERSITY AVE,"Chicago, IL","5700 S UNIVERSITY AVE, Chicago, IL","1", Daily Maroon,October,"19","1973",,"-87.5980738","41.7914067","5700 s university ave, chicago, il 60637, usa"
5449_South_WOODLAWN_@5449_S_WOODLAWN_AVE@.html,5449_South_WOODLAWN_,5449_S_WOODLAWN_AVE,5449 South WOODLAWN ,5449 S WOODLAWN AVE,"Chicago, IL","5449 S WOODLAWN AVE, Chicago, IL","1", Daily Maroon,January,"16","1970",,"-87.5963588","41.7964617","5449 s woodlawn ave, chicago, il 60615, usa"
5521_S._EVERETT_@5521_S_EVERETT_AVE@.html,5521_S._EVERETT_,5521_S_EVERETT_AVE,5521 S. EVERETT ,5521 S EVERETT AVE,"Chicago, IL","5521 S EVERETT AVE, Chicago, IL","1", Daily Maroon,December,"3","1965",,"-87.5821774","41.7944873","5521 s everett ave, chicago, il 60637, usa"
2130_S._WENTWORTH_@2130_S_WENTWORTH_AVE@.html,2130_S._WENTWORTH_,2130_S_WENTWORTH_AVE,2130 S. WENTWORTH ,2130 S WENTWORTH AVE,"Chicago, IL","2130 S WENTWORTH AVE, Chicago, IL","1", Daily Maroon,April,"11","1986",,"-87.632","41.8532283","2130 s wentworth ave, chicago, il 60616, usa"
2130_S._WENTWORTH_@2130_S_WENTWORTH_AVE@.html,2130_S._WENTWORTH_,2130_S_WENTWORTH_AVE,2130 S. WENTWORTH ,2130 S WENTWORTH AVE,"Chicago, IL","2130 S WENTWORTH AVE, Chicago, IL","1", Daily Maroon,January,"6","1978",,"-87.632","41.8532283","2130 s wentworth ave, chicago, il 60616, usa"
4920_South_GREENWOOD_@4920_S_GREENWOOD_AVE@.html,4920_South_GREENWOOD_,4920_S_GREENWOOD_AVE,4920 South GREENWOOD ,4920 S GREENWOOD AVE,"Chicago, IL","4920 S GREENWOOD AVE, Chicago, IL","1", Daily Maroon,February,"21","1978",,"-87.5996123","41.805361","4920 s greenwood ave, chicago, il 60615, usa"
9137_South_COMMERCIAL_@9137_S_COMMERCIAL_AVE@.html,9137_South_COMMERCIAL_,9137_S_COMMERCIAL_AVE,9137 South COMMERCIAL ,9137 S COMMERCIAL AVE,"Chicago, IL","9137 S COMMERCIAL AVE, Chicago, IL","1", Daily Maroon,November,"7","1975",,"-87.5509615","41.7289425","9137 s commercial ave, chicago, il 60617, usa"
9137_South_COMMERCIAL_@9137_S_COMMERCIAL_AVE@.html,9137_South_COMMERCIAL_,9137_S_COMMERCIAL_AVE,9137 South COMMERCIAL ,9137 S COMMERCIAL AVE,"Chicago, IL","9137 S COMMERCIAL AVE, Chicago, IL","1", Daily Maroon,April,"9","1976",,"-87.5509615","41.7289425","9137 s commercial ave, chicago, il 60617, usa"
9137_South_COMMERCIAL_@9137_S_COMMERCIAL_AVE@.html,9137_South_COMMERCIAL_,9137_S_COMMERCIAL_AVE,9137 South COMMERCIAL ,9137 S COMMERCIAL AVE,"Chicago, IL","9137 S COMMERCIAL AVE, Chicago, IL","1", Daily Maroon,October,"31","1975",,"-87.5509615","41.7289425","9137 s commercial ave, chicago, il 60617, usa"
9137_South_COMMERCIAL_@9137_S_COMMERCIAL_AVE@.html,9137_South_COMMERCIAL_,9137_S_COMMERCIAL_AVE,9137 South COMMERCIAL ,9137 S COMMERCIAL AVE,"Chicago, IL","9137 S COMMERCIAL AVE, Chicago, IL","1", Daily Maroon,March,"12","1976",,"-87.5509615","41.7289425","9137 s commercial ave, chicago, il 60617, usa"
9137_South_COMMERCIAL_@9137_S_COMMERCIAL_AVE@.html,9137_South_COMMERCIAL_,9137_S_COMMERCIAL_AVE,9137 South COMMERCIAL ,9137 S COMMERCIAL AVE,"Chicago, IL","9137 S COMMERCIAL AVE, Chicago, IL","1", Daily Maroon,March,"5","1976",,"-87.5509615","41.7289425","9137 s commercial ave, chicago, il 60617, usa"
9137_South_COMMERCIAL_@9137_S_COMMERCIAL_AVE@.html,9137_South_COMMERCIAL_,9137_S_COMMERCIAL_AVE,9137 South COMMERCIAL ,9137 S COMMERCIAL AVE,"Chicago, IL","9137 S COMMERCIAL AVE, Chicago, IL","1", Daily Maroon,January,"23","1976",,"-87.5509615","41.7289425","9137 s commercial ave, chicago, il 60617, usa"
9137_South_COMMERCIAL_@9137_S_COMMERCIAL_AVE@.html,9137_South_COMMERCIAL_,9137_S_COMMERCIAL_AVE,9137 South COMMERCIAL ,9137 S COMMERCIAL AVE,"Chicago, IL","9137 S COMMERCIAL AVE, Chicago, IL","1", Daily Maroon,November,"21","1975",,"-87.5509615","41.7289425","9137 s commercial ave, chicago, il 60617, usa"
9137_South_COMMERCIAL_@9137_S_COMMERCIAL_AVE@.html,9137_South_COMMERCIAL_,9137_S_COMMERCIAL_AVE,9137 South COMMERCIAL ,9137 S COMMERCIAL AVE,"Chicago, IL","9137 S COMMERCIAL AVE, Chicago, IL","1", Daily Maroon,December,"5","1975",,"-87.5509615","41.7289425","9137 s commercial ave, chicago, il 60617, usa"
6348_S._DREXEL_@6348_S_DREXEL_AVE@.html,6348_S._DREXEL_,6348_S_DREXEL_AVE,6348 S. DREXEL ,6348 S DREXEL AVE,"Chicago, IL","6348 S DREXEL AVE, Chicago, IL","1", Daily Maroon,November,"7","1952",,"-87.6031783","41.778946","6348 s drexel ave, chicago, il 60637, usa"
3309_South_LOWE_@3309_S_LOWE_AVE@.html,3309_South_LOWE_,3309_S_LOWE_AVE,3309 South LOWE ,3309 S LOWE AVE,"Chicago, IL","3309 S LOWE AVE, Chicago, IL","1", Daily Maroon,April,"30","1965",,"-87.6422879","41.834109","3309 s lowe ave, chicago, il 60616, usa"
6107_S._BLACKSTONE_@6107_S_BLACKSTONE_AVE@.html,6107_S._BLACKSTONE_,6107_S_BLACKSTONE_AVE,6107 S. BLACKSTONE ,6107 S BLACKSTONE AVE,"Chicago, IL","6107 S BLACKSTONE AVE, Chicago, IL","1", Daily Maroon,April,"4","1975",,"-87.5902981","41.7844187","6107 s blackstone ave, chicago, il 60637, usa"
5045_S._BLACKSTONE_@5045_S_BLACKSTONE_AVE@.html,5045_S._BLACKSTONE_,5045_S_BLACKSTONE_AVE,5045 S. BLACKSTONE ,5045 S BLACKSTONE AVE,"Chicago, IL","5045 S BLACKSTONE AVE, Chicago, IL","1", Daily Maroon,January,"27","1984",,"-87.5900935","41.8026991","5045 s blackstone ave, chicago, il 60615, usa"
5734_S._ELLIS_@5734_S_ELLIS_AVE@.html,5734_S._ELLIS_,5734_S_ELLIS_AVE,5734 S. ELLIS ,5734 S ELLIS AVE,"Chicago, IL","5734 S ELLIS AVE, Chicago, IL","1", Daily Maroon,May,"15","1979",,"-87.6016511","41.7902933","5734 s ellis ave, chicago, il 60637, usa"
5734_S._ELLIS_@5734_S_ELLIS_AVE@.html,5734_S._ELLIS_,5734_S_ELLIS_AVE,5734 S. ELLIS ,5734 S ELLIS AVE,"Chicago, IL","5734 S ELLIS AVE, Chicago, IL","1", Daily Maroon,July,"19","1973",,"-87.6016511","41.7902933","5734 s ellis ave, chicago, il 60637, usa"
5734_S._ELLIS_@5734_S_ELLIS_AVE@.html,5734_S._ELLIS_,5734_S_ELLIS_AVE,5734 S. ELLIS ,5734 S ELLIS AVE,"Chicago, IL","5734 S ELLIS AVE, Chicago, IL","1", Daily Maroon,May,"30","1975",,"-87.6016511","41.7902933","5734 s ellis ave, chicago, il 60637, usa"
5251_S._DORCHESTER_@5251_S_DORCHESTER_AVE@.html,5251_S._DORCHESTER_,5251_S_DORCHESTER_AVE,5251 S. DORCHESTER ,5251 S DORCHESTER AVE,"Chicago, IL","5251 S DORCHESTER AVE, Chicago, IL","1", Daily Maroon,February,"24","1978",,"-87.5915493","41.7999685","5251 s dorchester ave, chicago, il 60615, usa"
5617_S._DREXEL_@5617_S_DREXEL_AVE@.html,5617_S._DREXEL_,5617_S_DREXEL_AVE,5617 S. DREXEL ,5617 S DREXEL AVE,"Chicago, IL","5617 S DREXEL AVE, Chicago, IL","1", Daily Maroon,January,"6","1984",,"-87.603309","41.792653","5617 s drexel ave, chicago, il 60637, usa"
5617_S._DREXEL_@5617_S_DREXEL_AVE@.html,5617_S._DREXEL_,5617_S_DREXEL_AVE,5617 S. DREXEL ,5617 S DREXEL AVE,"Chicago, IL","5617 S DREXEL AVE, Chicago, IL","1", Daily Maroon,October,"7","1983",,"-87.603309","41.792653","5617 s drexel ave, chicago, il 60637, usa"
5617_S._DREXEL_@5617_S_DREXEL_AVE@.html,5617_S._DREXEL_,5617_S_DREXEL_AVE,5617 S. DREXEL ,5617 S DREXEL AVE,"Chicago, IL","5617 S DREXEL AVE, Chicago, IL","1", Daily Maroon,February,"3","1984",,"-87.603309","41.792653","5617 s drexel ave, chicago, il 60637, usa"
5617_S._DREXEL_@5617_S_DREXEL_AVE@.html,5617_S._DREXEL_,5617_S_DREXEL_AVE,5617 S. DREXEL ,5617 S DREXEL AVE,"Chicago, IL","5617 S DREXEL AVE, Chicago, IL","1", Daily Maroon,October,"21","1983",,"-87.603309","41.792653","5617 s drexel ave, chicago, il 60637, usa"
5617_S._DREXEL_@5617_S_DREXEL_AVE@.html,5617_S._DREXEL_,5617_S_DREXEL_AVE,5617 S. DREXEL ,5617 S DREXEL AVE,"Chicago, IL","5617 S DREXEL AVE, Chicago, IL","1", Daily Maroon,January,"20","1984",,"-87.603309","41.792653","5617 s drexel ave, chicago, il 60637, usa"
5617_S._DREXEL_@5617_S_DREXEL_AVE@.html,5617_S._DREXEL_,5617_S_DREXEL_AVE,5617 S. DREXEL ,5617 S DREXEL AVE,"Chicago, IL","5617 S DREXEL AVE, Chicago, IL","1", Daily Maroon,October,"28","1983",,"-87.603309","41.792653","5617 s drexel ave, chicago, il 60637, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,April,"8","1983",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,October,"4","1974",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,February,"23","1973",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,April,"16","1976",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,August,"24","1976",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,July,"30","1976",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,April,"23","1976",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,April,"11","1967",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,June,"4","1976",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","3", Daily Maroon,September,"24","1982",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,May,"28","1976",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,August,"6","1976",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,January,"10","1975",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,November,"16","1982",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,April,"9","1976",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,January,"27","1976",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,November,"13","1973",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,October,"2","1973",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,February,"25","1977",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5211_South_HARPER_@5211_S_HARPER_AVE@.html,5211_South_HARPER_,5211_S_HARPER_AVE,5211 South HARPER ,5211 S HARPER AVE,"Chicago, IL","5211 S HARPER AVE, Chicago, IL","1", Daily Maroon,May,"7","1976",,"-87.5887335","41.8007735","5211 s harper ave, chicago, il 60615, usa"
5238_S._BLACKSTONE_@5238_S_BLACKSTONE_AVE@.html,5238_S._BLACKSTONE_,5238_S_BLACKSTONE_AVE,5238 S. BLACKSTONE ,5238 S BLACKSTONE AVE,"Chicago, IL","5238 S BLACKSTONE AVE, Chicago, IL","1", Daily Maroon,October,"3","1980",,"-87.5907172","41.7996433","5238 s blackstone ave, chicago, il 60615, usa"
5238_S._BLACKSTONE_@5238_S_BLACKSTONE_AVE@.html,5238_S._BLACKSTONE_,5238_S_BLACKSTONE_AVE,5238 S. BLACKSTONE ,5238 S BLACKSTONE AVE,"Chicago, IL","5238 S BLACKSTONE AVE, Chicago, IL","1", Daily Maroon,October,"7","1980",,"-87.5907172","41.7996433","5238 s blackstone ave, chicago, il 60615, usa"
5238_S._BLACKSTONE_@5238_S_BLACKSTONE_AVE@.html,5238_S._BLACKSTONE_,5238_S_BLACKSTONE_AVE,5238 S. BLACKSTONE ,5238 S BLACKSTONE AVE,"Chicago, IL","5238 S BLACKSTONE AVE, Chicago, IL","1", Daily Maroon,October,"17","1980",,"-87.5907172","41.7996433","5238 s blackstone ave, chicago, il 60615, usa"
5238_S._BLACKSTONE_@5238_S_BLACKSTONE_AVE@.html,5238_S._BLACKSTONE_,5238_S_BLACKSTONE_AVE,5238 S. BLACKSTONE ,5238 S BLACKSTONE AVE,"Chicago, IL","5238 S BLACKSTONE AVE, Chicago, IL","1", Daily Maroon,April,"8","1980",,"-87.5907172","41.7996433","5238 s blackstone ave, chicago, il 60615, usa"
5238_S._BLACKSTONE_@5238_S_BLACKSTONE_AVE@.html,5238_S._BLACKSTONE_,5238_S_BLACKSTONE_AVE,5238 S. BLACKSTONE ,5238 S BLACKSTONE AVE,"Chicago, IL","5238 S BLACKSTONE AVE, Chicago, IL","1", Daily Maroon,April,"4","1980",,"-87.5907172","41.7996433","5238 s blackstone ave, chicago, il 60615, usa"
