search_and_address,old_search,old_addr,page,search,addr,city_state,full,quantity,publication,month,day,year,edition,lon,lat,geoAddress
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1921", Vol. 26,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1923", Vol. 28,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1917", Vol. 22,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1918", Vol. 23,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1916", Vol. 21,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1920", Vol. 25,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1924", Vol. 29,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1922", Vol. 27,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1914", Vol. 19,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_4_@25_East_JACKSON_@25_E_JACKSON_BLVD@.html,25_East_JACKSON_,25_E_JACKSON_BLVD,"4",25 East JACKSON ,25 E JACKSON BLVD,"Chicago, IL","25 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1929", Vol. 34,"-87.6263857","41.8780297","depaul university college of law, 25 e jackson blvd, chicago, il 60604, usa"
page_4_@19_East_JACKSON_@19_E_JACKSON_BLVD@.html,19_East_JACKSON_,19_E_JACKSON_BLVD,"4",19 East JACKSON ,19 E JACKSON BLVD,"Chicago, IL","19 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1913", Vol. 18,"-87.6267135","41.8780136","19 e jackson blvd, chicago, il 60604, usa"
page_2_@101_East_ONTARIO_@101_E_ONTARIO_ST@.html,101_East_ONTARIO_,101_E_ONTARIO_ST,"2",101 East ONTARIO ,101 E ONTARIO ST,"Chicago, IL","101 E ONTARIO ST, Chicago, IL","1", Cap and Gown,,,"1956", Vol. 49,"-87.624731","41.8929179","101 e ontario st, chicago, il 60611, usa"
page_2_@101_East_ONTARIO_@101_E_ONTARIO_ST@.html,101_East_ONTARIO_,101_E_ONTARIO_ST,"2",101 East ONTARIO ,101 E ONTARIO ST,"Chicago, IL","101 E ONTARIO ST, Chicago, IL","1", Cap and Gown,,,"1958", Vol. 51,"-87.624731","41.8929179","101 e ontario st, chicago, il 60611, usa"
page_2_@101_East_ONTARIO_@101_E_ONTARIO_ST@.html,101_East_ONTARIO_,101_E_ONTARIO_ST,"2",101 East ONTARIO ,101 E ONTARIO ST,"Chicago, IL","101 E ONTARIO ST, Chicago, IL","1", Cap and Gown,,,"1954", Vol. 47,"-87.624731","41.8929179","101 e ontario st, chicago, il 60611, usa"
page_6_@1414_East_59TH_@1414_E_59TH_ST@.html,1414_East_59TH_,1414_E_59TH_ST,"6",1414 East 59TH ,1414 E 59TH ST,"Chicago, IL","1414 E 59TH ST, Chicago, IL","1", Cap and Gown,,,"1941", Vol. 45,"-87.5909896","41.7882466","1414 e 59th st, chicago, il 60637, usa"
page_6_@1414_East_59TH_@1414_E_59TH_ST@.html,1414_East_59TH_,1414_E_59TH_ST,"6",1414 East 59TH ,1414 E 59TH ST,"Chicago, IL","1414 E 59TH ST, Chicago, IL","1", Cap and Gown,,,"1953", Vol. 46,"-87.5909896","41.7882466","1414 e 59th st, chicago, il 60637, usa"
page_2_@64_East_LAKE_@64_E_LAKE_ST@.html,64_East_LAKE_,64_E_LAKE_ST,"2",64 East LAKE ,64 E LAKE ST,"Chicago, IL","64 E LAKE ST, Chicago, IL","1", Cap and Gown,,,"1964", Vol. 57,"-87.6255391","41.8858899","64 e lake st, chicago, il 60601, usa"
page_2_@64_East_LAKE_@64_E_LAKE_ST@.html,64_East_LAKE_,64_E_LAKE_ST,"2",64 East LAKE ,64 E LAKE ST,"Chicago, IL","64 E LAKE ST, Chicago, IL","1", Cap and Gown,,,"1965", Vol. 58,"-87.6255391","41.8858899","64 e lake st, chicago, il 60601, usa"
page_3_@25_E._JACKSON_@25_E_JACKSON_BLVD@.html,25_E._JACKSON_,25_E_JACKSON_BLVD,"3",25 E. JACKSON ,25 E JACKSON BLVD,"Chicago, IL","25 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.6263857","41.8780297","depaul university college of law, 25 e jackson blvd, chicago, il 60604, usa"
page_2_@71_E._MONROE_@71_E_MONROE_ST@.html,71_E._MONROE_,71_E_MONROE_ST,"2",71 E. MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_3_@19_East_JACKSON_@19_E_JACKSON_BLVD@.html,19_East_JACKSON_,19_E_JACKSON_BLVD,"3",19 East JACKSON ,19 E JACKSON BLVD,"Chicago, IL","19 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1938", Vol. 42,"-87.6267135","41.8780136","19 e jackson blvd, chicago, il 60604, usa"
page_3_@19_East_JACKSON_@19_E_JACKSON_BLVD@.html,19_East_JACKSON_,19_E_JACKSON_BLVD,"3",19 East JACKSON ,19 E JACKSON BLVD,"Chicago, IL","19 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1936", Vol. 40,"-87.6267135","41.8780136","19 e jackson blvd, chicago, il 60604, usa"
page_3_@19_East_JACKSON_@19_E_JACKSON_BLVD@.html,19_East_JACKSON_,19_E_JACKSON_BLVD,"3",19 East JACKSON ,19 E JACKSON BLVD,"Chicago, IL","19 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1940", Vol. 44,"-87.6267135","41.8780136","19 e jackson blvd, chicago, il 60604, usa"
page_3_@19_East_JACKSON_@19_E_JACKSON_BLVD@.html,19_East_JACKSON_,19_E_JACKSON_BLVD,"3",19 East JACKSON ,19 E JACKSON BLVD,"Chicago, IL","19 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1939", Vol. 43,"-87.6267135","41.8780136","19 e jackson blvd, chicago, il 60604, usa"
page_3_@25_East_JACKSON_@25_E_JACKSON_BLVD@.html,25_East_JACKSON_,25_E_JACKSON_BLVD,"3",25 East JACKSON ,25 E JACKSON BLVD,"Chicago, IL","25 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1911", Vol. 16,"-87.6263857","41.8780297","depaul university college of law, 25 e jackson blvd, chicago, il 60604, usa"
page_3_@25_East_JACKSON_@25_E_JACKSON_BLVD@.html,25_East_JACKSON_,25_E_JACKSON_BLVD,"3",25 East JACKSON ,25 E JACKSON BLVD,"Chicago, IL","25 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1912", Vol. 17,"-87.6263857","41.8780297","depaul university college of law, 25 e jackson blvd, chicago, il 60604, usa"
page_3_@25_East_JACKSON_@25_E_JACKSON_BLVD@.html,25_East_JACKSON_,25_E_JACKSON_BLVD,"3",25 East JACKSON ,25 E JACKSON BLVD,"Chicago, IL","25 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1930", Vol. 35,"-87.6263857","41.8780297","depaul university college of law, 25 e jackson blvd, chicago, il 60604, usa"
page_4_@1510_East_56TH_@1510_E_56TH_ST@.html,1510_East_56TH_,1510_E_56TH_ST,"4",1510 East 56TH ,1510 E 56TH ST,"Chicago, IL","1510 E 56TH ST, Chicago, IL","1", Cap and Gown,,,"1921", Vol. 26,"-87.5884057","41.7933448","1510 e 56th st, chicago, il 60637, usa"
page_3_@20_East_JACKSON_@20_E_JACKSON_BLVD@.html,20_East_JACKSON_,20_E_JACKSON_BLVD,"3",20 East JACKSON ,20 E JACKSON BLVD,"Chicago, IL","20 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1916", Vol. 21,"-87.6268176","41.8784276","20 e jackson blvd, chicago, il 60604, usa"
page_3_@20_East_JACKSON_@20_E_JACKSON_BLVD@.html,20_East_JACKSON_,20_E_JACKSON_BLVD,"3",20 East JACKSON ,20 E JACKSON BLVD,"Chicago, IL","20 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1919", Vol. 24,"-87.6268176","41.8784276","20 e jackson blvd, chicago, il 60604, usa"
page_3_@20_East_JACKSON_@20_E_JACKSON_BLVD@.html,20_East_JACKSON_,20_E_JACKSON_BLVD,"3",20 East JACKSON ,20 E JACKSON BLVD,"Chicago, IL","20 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.6268176","41.8784276","20 e jackson blvd, chicago, il 60604, usa"
page_3_@20_East_JACKSON_@20_E_JACKSON_BLVD@.html,20_East_JACKSON_,20_E_JACKSON_BLVD,"3",20 East JACKSON ,20 E JACKSON BLVD,"Chicago, IL","20 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1926", Vol. 31,"-87.6268176","41.8784276","20 e jackson blvd, chicago, il 60604, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,January,"6","1928",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,June,"3","1927",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,May,"20","1927",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,April,"22","1927",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,June,"2","1916",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,September,"28","1928",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,October,"18","1929",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,December,"14","1928",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,October,"5","1928",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"5",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,December,"16","1927",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,April,"15","1983",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,February,"14","1986",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,October,"11","1985",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,October,"15","1982",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,January,"17","1986",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,February,"7","1986",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,January,"6","1984",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,October,"3","1986",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,November,"22","1985",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,October,"18","1985",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,May,"20","1983",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,October,"10","1986",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,February,"18","1983",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,October,"25","1985",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,April,"25","1986",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,November,"8","1985",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_5_@1642_East_56TH_@1642_E_56TH_ST@.html,1642_East_56TH_,1642_E_56TH_ST,"5",1642 East 56TH ,1642 E 56TH ST,"Chicago, IL","1642 E 56TH ST, Chicago, IL","1", Daily Maroon,May,"16","1986",,"-87.5846486","41.7937633","1642 e 56th st, chicago, il 60637, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,April,"12","1919",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,April,"13","1917",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,January,"30","1920",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,December,"12","1919",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,February,"16","1917",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,January,"27","1920",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,March,"12","1919",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,November,"10","1916",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,December,"19","1916",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,January,"11","1917",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,October,"31","1917",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,August,"2","1917",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,July,"6","1917",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,December,"8","1916",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,December,"1","1917",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,January,"17","1930",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,May,"1","1917",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,November,"5","1927",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,December,"6","1929",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@71_East_MONROE_@71_E_MONROE_ST@.html,71_East_MONROE_,71_E_MONROE_ST,"2",71 East MONROE ,71 E MONROE ST,"Chicago, IL","71 E MONROE ST, Chicago, IL","1", Daily Maroon,June,"1","1917",,"-87.6249993","41.880641","71 e monroe st, chicago, il 60603, usa"
page_2_@1414_East_59TH_@1414_E_59TH_ST@.html,1414_East_59TH_,1414_E_59TH_ST,"2",1414 East 59TH ,1414 E 59TH ST,"Chicago, IL","1414 E 59TH ST, Chicago, IL","1", Daily Maroon,October,"26","1932",,"-87.5909896","41.7882466","1414 e 59th st, chicago, il 60637, usa"
page_2_@1414_East_59TH_@1414_E_59TH_ST@.html,1414_East_59TH_,1414_E_59TH_ST,"2",1414 East 59TH ,1414 E 59TH ST,"Chicago, IL","1414 E 59TH ST, Chicago, IL","1", Daily Maroon,April,"6","1965",,"-87.5909896","41.7882466","1414 e 59th st, chicago, il 60637, usa"
page_2_@1414_East_59TH_@1414_E_59TH_ST@.html,1414_East_59TH_,1414_E_59TH_ST,"2",1414 East 59TH ,1414 E 59TH ST,"Chicago, IL","1414 E 59TH ST, Chicago, IL","1", Daily Maroon,April,"18","1962",,"-87.5909896","41.7882466","1414 e 59th st, chicago, il 60637, usa"
page_2_@1414_East_59TH_@1414_E_59TH_ST@.html,1414_East_59TH_,1414_E_59TH_ST,"2",1414 East 59TH ,1414 E 59TH ST,"Chicago, IL","1414 E 59TH ST, Chicago, IL","1", Daily Maroon,November,"13","1935",,"-87.5909896","41.7882466","1414 e 59th st, chicago, il 60637, usa"
page_2_@1414_East_59TH_@1414_E_59TH_ST@.html,1414_East_59TH_,1414_E_59TH_ST,"2",1414 East 59TH ,1414 E 59TH ST,"Chicago, IL","1414 E 59TH ST, Chicago, IL","1", Daily Maroon,November,"7","1975",,"-87.5909896","41.7882466","1414 e 59th st, chicago, il 60637, usa"
page_2_@1414_East_59TH_@1414_E_59TH_ST@.html,1414_East_59TH_,1414_E_59TH_ST,"2",1414 East 59TH ,1414 E 59TH ST,"Chicago, IL","1414 E 59TH ST, Chicago, IL","1", Daily Maroon,October,"15","1948",,"-87.5909896","41.7882466","1414 e 59th st, chicago, il 60637, usa"
page_2_@1414_East_59TH_@1414_E_59TH_ST@.html,1414_East_59TH_,1414_E_59TH_ST,"2",1414 East 59TH ,1414 E 59TH ST,"Chicago, IL","1414 E 59TH ST, Chicago, IL","1", Daily Maroon,March,"11","1936",,"-87.5909896","41.7882466","1414 e 59th st, chicago, il 60637, usa"
