search_and_address,old_search,old_addr,page,search,addr,city_state,full,quantity,publication,month,day,year,edition,lon,lat,geoAddress
page_9_@1309_East_57TH_Street_@1309_E_57TH_ST@.html,1309_East_57TH_Street_,1309_E_57TH_ST,"9",1309 East 57TH Street ,1309 E 57TH ST,"Chicago, IL","1309 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1958", Vol. 51,"-87.5943677","41.7912315","1309 e 57th st, chicago, il 60637, usa"
page_2_@1340_East_55TH_Street_@1340_E_55TH_ST@.html,1340_East_55TH_Street_,1340_E_55TH_ST,"2",1340 East 55TH Street ,1340 E 55TH ST,"Chicago, IL","1340 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1960", Vol. 53,"-87.5932707","41.7952274","1340 e 55th st, chicago, il 60615, usa"
page_10_@1354_East_55TH_Street_@1354_E_55TH_ST@.html,1354_East_55TH_Street_,1354_E_55TH_ST,"10",1354 East 55TH Street ,1354 E 55TH ST,"Chicago, IL","1354 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1929", Vol. 34,"-87.592824","41.7953893","1354 e 55th st, chicago, il 60615, usa"
page_11_@1354_East_55TH_Street_@1354_E_55TH_ST@.html,1354_East_55TH_Street_,1354_E_55TH_ST,"11",1354 East 55TH Street ,1354 E 55TH ST,"Chicago, IL","1354 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1920", Vol. 25,"-87.592824","41.7953893","1354 e 55th st, chicago, il 60615, usa"
page_2_@1450_East_57TH_Street_@1450_E_57TH_ST@.html,1450_East_57TH_Street_,1450_E_57TH_ST,"2",1450 East 57TH Street ,1450 E 57TH ST,"Chicago, IL","1450 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1914", Vol. 19,"-87.5896619","41.7917377","1450 e 57th st, chicago, il 60637, usa"
page_2_@1204_East_63RD_Street_@1204_E_63RD_ST@.html,1204_East_63RD_Street_,1204_E_63RD_ST,"2",1204 East 63RD Street ,1204 E 63RD ST,"Chicago, IL","1204 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1922", Vol. 27,"-87.589703","41.7803326","1204 e 63rd st, chicago, il 60637, usa"
page_2_@1204_East_63RD_Street_@1204_E_63RD_ST@.html,1204_East_63RD_Street_,1204_E_63RD_ST,"2",1204 East 63RD Street ,1204 E 63RD ST,"Chicago, IL","1204 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1920", Vol. 25,"-87.589703","41.7803326","1204 e 63rd st, chicago, il 60637, usa"
page_2_@1204_East_63RD_Street_@1204_E_63RD_ST@.html,1204_East_63RD_Street_,1204_E_63RD_ST,"2",1204 East 63RD Street ,1204 E 63RD ST,"Chicago, IL","1204 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1914", Vol. 19,"-87.589703","41.7803326","1204 e 63rd st, chicago, il 60637, usa"
page_2_@1204_East_63RD_Street_@1204_E_63RD_ST@.html,1204_East_63RD_Street_,1204_E_63RD_ST,"2",1204 East 63RD Street ,1204 E 63RD ST,"Chicago, IL","1204 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.589703","41.7803326","1204 e 63rd st, chicago, il 60637, usa"
page_2_@940_East_63RD_Street_@940_E_63RD_ST@.html,940_East_63RD_Street_,940_E_63RD_ST,"2",940 East 63RD Street ,940 E 63RD ST,"Chicago, IL","940 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1911", Vol. 16,"-87.6017069","41.7804475","940 e 63rd st, chicago, il 60637, usa"
page_2_@1328_East_57TH_Street_@1328_E_57TH_ST@.html,1328_East_57TH_Street_,1328_E_57TH_ST,"2",1328 East 57TH Street ,1328 E 57TH ST,"Chicago, IL","1328 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1961", Vol. 54,"-87.594744","41.7914954","1328 e 57th st, chicago, il 60637, usa"
page_2_@1324_East_57TH_Street_@1324_E_57TH_ST@.html,1324_East_57TH_Street_,1324_E_57TH_ST,"2",1324 East 57TH Street ,1324 E 57TH ST,"Chicago, IL","1324 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1941", Vol. 45,"-87.5947455","41.7914953","1324 e 57th st, chicago, il 60637, usa"
page_6_@1427_East_67TH_ST_@1427_E_67TH_ST@.html,1427_East_67TH_ST_,1427_E_67TH_ST,"6",1427 East 67TH ST ,1427 E 67TH ST,"Chicago, IL","1427 E 67TH ST, Chicago, IL","1", Cap and Gown,,,"1957", Vol. 50,"-87.590415","41.773183","1427 e 67th st, chicago, il 60637, usa"
page_2_@1_East_57TH_Street_@1_E_57TH_ST@.html,1_East_57TH_Street_,1_E_57TH_ST,"2",1 East 57TH Street ,1 E 57TH ST,"Chicago, IL","1 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1906", Vol. 11,"-87.6255428","41.7910135","1 e 57th st, chicago, il 60637, usa"
page_3_@1327_East_57TH_Street_@1327_E_57TH_ST@.html,1327_East_57TH_Street_,1327_E_57TH_ST,"3",1327 East 57TH Street ,1327 E 57TH ST,"Chicago, IL","1327 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1965", Vol. 58,"-87.5937379","41.7912777","1327 e 57th st, chicago, il 60637, usa"
page_3_@1327_East_57TH_Street_@1327_E_57TH_ST@.html,1327_East_57TH_Street_,1327_E_57TH_ST,"3",1327 East 57TH Street ,1327 E 57TH ST,"Chicago, IL","1327 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1966", Vol. 59,"-87.5937379","41.7912777","1327 e 57th st, chicago, il 60637, usa"
page_2_@1354_East_55TH_ST_@1354_E_55TH_ST@.html,1354_East_55TH_ST_,1354_E_55TH_ST,"2",1354 East 55TH ST ,1354 E 55TH ST,"Chicago, IL","1354 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1931", Vol. 36,"-87.592824","41.7953893","1354 e 55th st, chicago, il 60615, usa"
page_2_@1333_East_57TH_Street_@1333_E_57TH_ST@.html,1333_East_57TH_Street_,1333_E_57TH_ST,"2",1333 East 57TH Street ,1333 E 57TH ST,"Chicago, IL","1333 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1914", Vol. 19,"-87.5934344","41.7914002","1333 e 57th st, chicago, il 60637, usa"
page_2_@1451_East_57TH_Street_@1451_E_57TH_ST@.html,1451_East_57TH_Street_,1451_E_57TH_ST,"2",1451 East 57TH Street ,1451 E 57TH ST,"Chicago, IL","1451 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1960", Vol. 53,"-87.5895498","41.7913322","1451 e 57th st, chicago, il 60637, usa"
page_2_@1318_East_63RD_Street_@1318_E_63RD_ST@.html,1318_East_63RD_Street_,1318_E_63RD_ST,"2",1318 East 63RD Street ,1318 E 63RD ST,"Chicago, IL","1318 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1955", Vol. 48,"-87.5938136","41.780748","1318 e 63rd st, chicago, il 60637, usa"
page_2_@1318_East_63RD_Street_@1318_E_63RD_ST@.html,1318_East_63RD_Street_,1318_E_63RD_ST,"2",1318 East 63RD Street ,1318 E 63RD ST,"Chicago, IL","1318 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1954", Vol. 47,"-87.5938136","41.780748","1318 e 63rd st, chicago, il 60637, usa"
page_7_@1318_East_63RD_ST_@1318_E_63RD_ST@.html,1318_East_63RD_ST_,1318_E_63RD_ST,"7",1318 East 63RD ST ,1318 E 63RD ST,"Chicago, IL","1318 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1953", Vol. 46,"-87.5938136","41.780748","1318 e 63rd st, chicago, il 60637, usa"
page_3_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"3",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1961", Vol. 54,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_3_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"3",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1963", Vol. 56,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_3_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"3",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1964", Vol. 57,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_12_@1311_East_57TH_Street_@1311_E_57TH_ST@.html,1311_East_57TH_Street_,1311_E_57TH_ST,"12",1311 East 57TH Street ,1311 E 57TH ST,"Chicago, IL","1311 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1921", Vol. 26,"-87.5942357","41.7913754","1311 e 57th st, chicago, il 60637, usa"
page_12_@1311_East_57TH_Street_@1311_E_57TH_ST@.html,1311_East_57TH_Street_,1311_E_57TH_ST,"12",1311 East 57TH Street ,1311 E 57TH ST,"Chicago, IL","1311 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1929", Vol. 34,"-87.5942357","41.7913754","1311 e 57th st, chicago, il 60637, usa"
page_2_@1133_East_55TH_Street_@1133_E_55TH_ST@.html,1133_East_55TH_Street_,1133_E_55TH_ST,"2",1133 East 55TH Street ,1133 E 55TH ST,"Chicago, IL","1133 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1914", Vol. 19,"-87.5982842","41.7950427","1133 e 55th st, chicago, il 60615, usa"
page_2_@1133_East_55TH_Street_@1133_E_55TH_ST@.html,1133_East_55TH_Street_,1133_E_55TH_ST,"2",1133 East 55TH Street ,1133 E 55TH ST,"Chicago, IL","1133 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1922", Vol. 27,"-87.5982842","41.7950427","1133 e 55th st, chicago, il 60615, usa"
page_2_@1315_East_57TH_Street_@1315_E_57TH_ST@.html,1315_East_57TH_Street_,1315_E_57TH_ST,"2",1315 East 57TH Street ,1315 E 57TH ST,"Chicago, IL","1315 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1930", Vol. 35,"-87.5941362","41.7913043","1315 e 57th st, chicago, il 60637, usa"
page_2_@1315_East_57TH_Street_@1315_E_57TH_ST@.html,1315_East_57TH_Street_,1315_E_57TH_ST,"2",1315 East 57TH Street ,1315 E 57TH ST,"Chicago, IL","1315 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1931", Vol. 36,"-87.5941362","41.7913043","1315 e 57th st, chicago, il 60637, usa"
page_2_@1217_East_55TH_Street_@1217_E_55TH_ST@.html,1217_East_55TH_Street_,1217_E_55TH_ST,"2",1217 East 55TH Street ,1217 E 55TH ST,"Chicago, IL","1217 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1930", Vol. 35,"-87.5957418","41.7949054","1217 e 55th st, chicago, il 60637, usa"
page_2_@1442_East_57TH_Street_@1442_E_57TH_ST@.html,1442_East_57TH_Street_,1442_E_57TH_ST,"2",1442 East 57TH Street ,1442 E 57TH ST,"Chicago, IL","1442 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1958", Vol. 51,"-87.58995","41.7916617","1442 e 57th st, chicago, il 60637, usa"
page_3_@1342_East_55TH_Street_@1342_E_55TH_ST@.html,1342_East_55TH_Street_,1342_E_55TH_ST,"3",1342 East 55TH Street ,1342 E 55TH ST,"Chicago, IL","1342 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1962", Vol. 55,"-87.5932105","41.7953193","1342 e 55th st, chicago, il 60615, usa"
page_3_@1342_East_55TH_Street_@1342_E_55TH_ST@.html,1342_East_55TH_Street_,1342_E_55TH_ST,"3",1342 East 55TH Street ,1342 E 55TH ST,"Chicago, IL","1342 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1968", Vol. 61,"-87.5932105","41.7953193","1342 e 55th st, chicago, il 60615, usa"
page_3_@1342_East_55TH_Street_@1342_E_55TH_ST@.html,1342_East_55TH_Street_,1342_E_55TH_ST,"3",1342 East 55TH Street ,1342 E 55TH ST,"Chicago, IL","1342 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1965", Vol. 58,"-87.5932105","41.7953193","1342 e 55th st, chicago, il 60615, usa"
page_3_@1342_East_55TH_Street_@1342_E_55TH_ST@.html,1342_East_55TH_Street_,1342_E_55TH_ST,"3",1342 East 55TH Street ,1342 E 55TH ST,"Chicago, IL","1342 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1966", Vol. 59,"-87.5932105","41.7953193","1342 e 55th st, chicago, il 60615, usa"
page_3_@1342_East_55TH_Street_@1342_E_55TH_ST@.html,1342_East_55TH_Street_,1342_E_55TH_ST,"3",1342 East 55TH Street ,1342 E 55TH ST,"Chicago, IL","1342 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1961", Vol. 54,"-87.5932105","41.7953193","1342 e 55th st, chicago, il 60615, usa"
page_3_@1342_East_55TH_Street_@1342_E_55TH_ST@.html,1342_East_55TH_Street_,1342_E_55TH_ST,"3",1342 East 55TH Street ,1342 E 55TH ST,"Chicago, IL","1342 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1963", Vol. 56,"-87.5932105","41.7953193","1342 e 55th st, chicago, il 60615, usa"
page_3_@1342_East_55TH_Street_@1342_E_55TH_ST@.html,1342_East_55TH_Street_,1342_E_55TH_ST,"3",1342 East 55TH Street ,1342 E 55TH ST,"Chicago, IL","1342 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1967", Vol. 60,"-87.5932105","41.7953193","1342 e 55th st, chicago, il 60615, usa"
page_8_@1449_East_57TH_ST_@1449_E_57TH_ST@.html,1449_East_57TH_ST_,1449_E_57TH_ST,"8",1449 East 57TH ST ,1449 E 57TH ST,"Chicago, IL","1449 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1938", Vol. 42,"-87.589652","41.79132","1449 e 57th st, chicago, il 60637, usa"
page_2_@1342_East_55TH_Street_@1342_E_55TH_ST@.html,1342_East_55TH_Street_,1342_E_55TH_ST,"2",1342 East 55TH Street ,1342 E 55TH ST,"Chicago, IL","1342 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1964", Vol. 57,"-87.5932105","41.7953193","1342 e 55th st, chicago, il 60615, usa"
page_3_@1500_East_57TH_Street_@1500_E_57TH_ST@.html,1500_East_57TH_Street_,1500_E_57TH_ST,"3",1500 East 57TH Street ,1500 E 57TH ST,"Chicago, IL","1500 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1954", Vol. 47,"-87.5889392","41.7915074","1500 e 57th st, chicago, il 60637, usa"
page_2_@1003_East_55TH_Street_@1003_E_55TH_ST@.html,1003_East_55TH_Street_,1003_E_55TH_ST,"2",1003 East 55TH Street ,1003 E 55TH ST,"Chicago, IL","1003 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1922", Vol. 27,"-87.5987273","41.7950409","1003 e 55th st, chicago, il 60615, usa"
page_2_@1003_East_55TH_Street_@1003_E_55TH_ST@.html,1003_East_55TH_Street_,1003_E_55TH_ST,"2",1003 East 55TH Street ,1003 E 55TH ST,"Chicago, IL","1003 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.5987273","41.7950409","1003 e 55th st, chicago, il 60615, usa"
page_2_@1445_East_55TH_Street_@1445_E_55TH_ST@.html,1445_East_55TH_Street_,1445_E_55TH_ST,"2",1445 East 55TH Street ,1445 E 55TH ST,"Chicago, IL","1445 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1912", Vol. 17,"-87.5896037","41.7955088","1445 e 55th st, chicago, il 60615, usa"
page_5_@1427_East_67TH_ST_@1427_E_67TH_ST@.html,1427_East_67TH_ST_,1427_E_67TH_ST,"5",1427 East 67TH ST ,1427 E 67TH ST,"Chicago, IL","1427 E 67TH ST, Chicago, IL","1", Cap and Gown,,,"1956", Vol. 49,"-87.590415","41.773183","1427 e 67th st, chicago, il 60637, usa"
page_12_@1354_East_55TH_Street_@1354_E_55TH_ST@.html,1354_East_55TH_Street_,1354_E_55TH_ST,"12",1354 East 55TH Street ,1354 E 55TH ST,"Chicago, IL","1354 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1930", Vol. 35,"-87.592824","41.7953893","1354 e 55th st, chicago, il 60615, usa"
page_12_@1354_East_55TH_Street_@1354_E_55TH_ST@.html,1354_East_55TH_Street_,1354_E_55TH_ST,"12",1354 East 55TH Street ,1354 E 55TH ST,"Chicago, IL","1354 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1921", Vol. 26,"-87.592824","41.7953893","1354 e 55th st, chicago, il 60615, usa"
page_12_@1354_East_55TH_Street_@1354_E_55TH_ST@.html,1354_East_55TH_Street_,1354_E_55TH_ST,"12",1354 East 55TH Street ,1354 E 55TH ST,"Chicago, IL","1354 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1941", Vol. 45,"-87.592824","41.7953893","1354 e 55th st, chicago, il 60615, usa"
page_12_@1354_East_55TH_Street_@1354_E_55TH_ST@.html,1354_East_55TH_Street_,1354_E_55TH_ST,"12",1354 East 55TH Street ,1354 E 55TH ST,"Chicago, IL","1354 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1923", Vol. 28,"-87.592824","41.7953893","1354 e 55th st, chicago, il 60615, usa"
page_6_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"6",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Daily Maroon,April,"17","1959",,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_6_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"6",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"17","1958",,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_6_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"6",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"6","1961",,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_6_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"6",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Daily Maroon,December,"12","1958",,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_6_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"6",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Daily Maroon,December,"5","1962",,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_6_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"6",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Daily Maroon,January,"30","1959",,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_6_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"6",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"26","1963",,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_6_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"6",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"21","1958",,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_6_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"6",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"16","1962",,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_6_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"6",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Daily Maroon,December,"5","1958",,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_6_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"6",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Daily Maroon,January,"23","1959",,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_6_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"6",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Daily Maroon,June,"12","1959",,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_6_@1011_East_55TH_Street_@1011_E_55TH_ST@.html,1011_East_55TH_Street_,1011_E_55TH_ST,"6",1011 East 55TH Street ,1011 E 55TH ST,"Chicago, IL","1011 E 55TH ST, Chicago, IL","1", Daily Maroon,September,"27","1963",,"-87.5987273","41.7950409","1011 e 55th st, chicago, il 60615, usa"
page_3_@1407_East_61ST_Street_@1407_E_61ST_ST@.html,1407_East_61ST_Street_,1407_E_61ST_ST,"3",1407 East 61ST Street ,1407 E 61ST ST,"Chicago, IL","1407 E 61ST ST, Chicago, IL","1", Daily Maroon,January,"30","1953",,"-87.5910556","41.7839173","1407 e 61st st, chicago, il 60637, usa"
page_3_@1407_East_61ST_Street_@1407_E_61ST_ST@.html,1407_East_61ST_Street_,1407_E_61ST_ST,"3",1407 East 61ST Street ,1407 E 61ST ST,"Chicago, IL","1407 E 61ST ST, Chicago, IL","1", Daily Maroon,November,"30","1951",,"-87.5910556","41.7839173","1407 e 61st st, chicago, il 60637, usa"
page_3_@1407_East_61ST_Street_@1407_E_61ST_ST@.html,1407_East_61ST_Street_,1407_E_61ST_ST,"3",1407 East 61ST Street ,1407 E 61ST ST,"Chicago, IL","1407 E 61ST ST, Chicago, IL","1", Daily Maroon,April,"3","1953",,"-87.5910556","41.7839173","1407 e 61st st, chicago, il 60637, usa"
page_3_@1407_East_61ST_Street_@1407_E_61ST_ST@.html,1407_East_61ST_Street_,1407_E_61ST_ST,"3",1407 East 61ST Street ,1407 E 61ST ST,"Chicago, IL","1407 E 61ST ST, Chicago, IL","1", Daily Maroon,December,"7","1951",,"-87.5910556","41.7839173","1407 e 61st st, chicago, il 60637, usa"
page_9_@1309_East_57TH_Street_@1309_E_57TH_ST@.html,1309_East_57TH_Street_,1309_E_57TH_ST,"9",1309 East 57TH Street ,1309 E 57TH ST,"Chicago, IL","1309 E 57TH ST, Chicago, IL","1", Daily Maroon,October,"1","1927",,"-87.5943677","41.7912315","1309 e 57th st, chicago, il 60637, usa"
page_9_@1309_East_57TH_Street_@1309_E_57TH_ST@.html,1309_East_57TH_Street_,1309_E_57TH_ST,"9",1309 East 57TH Street ,1309 E 57TH ST,"Chicago, IL","1309 E 57TH ST, Chicago, IL","1", Daily Maroon,February,"21","1924",,"-87.5943677","41.7912315","1309 e 57th st, chicago, il 60637, usa"
page_9_@1309_East_57TH_Street_@1309_E_57TH_ST@.html,1309_East_57TH_Street_,1309_E_57TH_ST,"9",1309 East 57TH Street ,1309 E 57TH ST,"Chicago, IL","1309 E 57TH ST, Chicago, IL","1", Daily Maroon,October,"5","1933",,"-87.5943677","41.7912315","1309 e 57th st, chicago, il 60637, usa"
page_9_@1309_East_57TH_Street_@1309_E_57TH_ST@.html,1309_East_57TH_Street_,1309_E_57TH_ST,"9",1309 East 57TH Street ,1309 E 57TH ST,"Chicago, IL","1309 E 57TH ST, Chicago, IL","1", Daily Maroon,March,"1","1927",,"-87.5943677","41.7912315","1309 e 57th st, chicago, il 60637, usa"
page_9_@1309_East_57TH_Street_@1309_E_57TH_ST@.html,1309_East_57TH_Street_,1309_E_57TH_ST,"9",1309 East 57TH Street ,1309 E 57TH ST,"Chicago, IL","1309 E 57TH ST, Chicago, IL","1", Daily Maroon,October,"18","1927",,"-87.5943677","41.7912315","1309 e 57th st, chicago, il 60637, usa"
page_9_@1309_East_57TH_Street_@1309_E_57TH_ST@.html,1309_East_57TH_Street_,1309_E_57TH_ST,"9",1309 East 57TH Street ,1309 E 57TH ST,"Chicago, IL","1309 E 57TH ST, Chicago, IL","1", Daily Maroon,October,"1","1926",,"-87.5943677","41.7912315","1309 e 57th st, chicago, il 60637, usa"
page_9_@1309_East_57TH_Street_@1309_E_57TH_ST@.html,1309_East_57TH_Street_,1309_E_57TH_ST,"9",1309 East 57TH Street ,1309 E 57TH ST,"Chicago, IL","1309 E 57TH ST, Chicago, IL","1", Daily Maroon,October,"4","1932",,"-87.5943677","41.7912315","1309 e 57th st, chicago, il 60637, usa"
page_9_@1309_East_57TH_Street_@1309_E_57TH_ST@.html,1309_East_57TH_Street_,1309_E_57TH_ST,"9",1309 East 57TH Street ,1309 E 57TH ST,"Chicago, IL","1309 E 57TH ST, Chicago, IL","1", Daily Maroon,June,"10","1926",,"-87.5943677","41.7912315","1309 e 57th st, chicago, il 60637, usa"
page_9_@1309_East_57TH_Street_@1309_E_57TH_ST@.html,1309_East_57TH_Street_,1309_E_57TH_ST,"9",1309 East 57TH Street ,1309 E 57TH ST,"Chicago, IL","1309 E 57TH ST, Chicago, IL","1", Daily Maroon,April,"1","1925",,"-87.5943677","41.7912315","1309 e 57th st, chicago, il 60637, usa"
page_9_@1309_East_57TH_Street_@1309_E_57TH_ST@.html,1309_East_57TH_Street_,1309_E_57TH_ST,"9",1309 East 57TH Street ,1309 E 57TH ST,"Chicago, IL","1309 E 57TH ST, Chicago, IL","1", Daily Maroon,April,"2","1925",,"-87.5943677","41.7912315","1309 e 57th st, chicago, il 60637, usa"
page_9_@1309_East_57TH_Street_@1309_E_57TH_ST@.html,1309_East_57TH_Street_,1309_E_57TH_ST,"9",1309 East 57TH Street ,1309 E 57TH ST,"Chicago, IL","1309 E 57TH ST, Chicago, IL","1", Daily Maroon,March,"5","1929",,"-87.5943677","41.7912315","1309 e 57th st, chicago, il 60637, usa"
page_9_@1309_East_57TH_Street_@1309_E_57TH_ST@.html,1309_East_57TH_Street_,1309_E_57TH_ST,"9",1309 East 57TH Street ,1309 E 57TH ST,"Chicago, IL","1309 E 57TH ST, Chicago, IL","1", Daily Maroon,February,"28","1928",,"-87.5943677","41.7912315","1309 e 57th st, chicago, il 60637, usa"
page_9_@1309_East_57TH_Street_@1309_E_57TH_ST@.html,1309_East_57TH_Street_,1309_E_57TH_ST,"9",1309 East 57TH Street ,1309 E 57TH ST,"Chicago, IL","1309 E 57TH ST, Chicago, IL","1", Daily Maroon,April,"15","1927",,"-87.5943677","41.7912315","1309 e 57th st, chicago, il 60637, usa"
page_9_@1309_East_57TH_Street_@1309_E_57TH_ST@.html,1309_East_57TH_Street_,1309_E_57TH_ST,"9",1309 East 57TH Street ,1309 E 57TH ST,"Chicago, IL","1309 E 57TH ST, Chicago, IL","1", Daily Maroon,September,"24","1982",,"-87.5943677","41.7912315","1309 e 57th st, chicago, il 60637, usa"
