"","neighborhood","1902-1914","1915-1925","1926-1935","1936-1945","1946-1955","1956-1965","1966-1975","1976-1986"
"1","black_belt",15.2287044645303,4.84234234234234,5.21715745596343,5.41504539559014,2.39880059970015,2.35213908300665,2.73284121250196,2.78830536004331
"2","hyde_park",49.602848534648,64.527027027027,60.2931289498454,58.10635538262,77.0914542728636,77.5353673086756,73.5982409297943,77.2874932322685
"3","north_kenwood",0.794302930703917,0.810810810810811,0.685760387252925,0.1621271076524,0.359820089955022,0.71586841656724,0.534003455316476,0.541418516513265
"4","north_woodlawn",19.391947411668,19.0765765765766,11.5638026085787,12.0622568093385,10.5247376311844,6.30645986023521,5.5756243128632,3.43800757985923
"5","other",6.60093125171186,1.1036036036036,1.06225628613688,1.03761348897536,1.25937031484258,2.79529572183399,3.91079001099419,3.22144017325393
"6","south_kenwood",1.28731854286497,2.11711711711712,4.27591770875353,0.940337224383917,2.4287856071964,3.1873189023351,4.69608920998901,8.14834867352463
"7","south_shore",0.739523418241578,0.653153153153153,2.95818206265967,3.21011673151751,0.779610194902549,5.6417249019942,8.51264331710382,4.16892257715214
"8","south_woodlawn",6.35442344563133,6.86936936936937,13.9437945408095,19.0661478599222,5.15742128935532,1.46582580535197,0.439767551437098,0.406063887384949
